Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea20_2_1.txt	20	2	2	Optimal	0.016496896743774414	AB	48.20346080113006	48.901321763696906	97.10478256482696	0.0	172.4573705983251
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea20_2_2.txt	20	2	4	Optimal	0.050994873046875	AB	69.92189952935968	62.23922237405202	132.1611219034117	0.0	244.8405176495054
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea20_4_1.txt	20	4	2	Optimal	0.008884906768798828	AB	45.499999999999986	40.499999999999986	85.99999999999997	0.0	107.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea20_4_2.txt	20	4	4	Optimal	0.03640294075012207	AB	61.95103902025927	64.66283629730962	126.6138753175689	0.0	182.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea20_6_1.txt	20	6	2	Optimal	0.019201040267944336	AB	47.92604790435358	47.87072972704709	95.79677763140067	0.0	115.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea20_6_2.txt	20	6	4	Optimal	0.02604985237121582	AB	78.85991379310344	71.28183817040782	150.14175196351127	0.0	222.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea25_2_1.txt	25	2	2	Optimal	0.0517880916595459	AB	35.98952404340014	31.452956680975923	67.44248072437605	0.0	112.02469928675498
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea25_2_2.txt	25	2	5	Optimal	0.09540390968322754	AB	96.34538050868612	99.01629429829956	195.36167480698566	0.0	319.5590691598024
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea25_5_1.txt	25	5	2	Optimal	0.03178095817565918	AB	40.5	35.66820489155515	76.16820489155515	0.0	107.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea25_5_2.txt	25	5	5	Optimal	0.11130499839782715	AB	86.061645241722	86.92132505175984	172.98297029348186	0.0	268.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea25_8_1.txt	25	8	2	Optimal	0.019936084747314453	AB	47.01713258192225	57.86864782017658	104.88578040209882	0.0	126.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea25_8_2.txt	25	8	5	Optimal	0.10477495193481445	AB	165.22628203931524	178.28158323157012	343.50786527088536	0.0	395.99999999999994
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea30_10_1.txt	30	10	3	Optimal	0.034091949462890625	AB	65.81818181818181	66.5	132.3181818181818	0.0	133.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea30_10_2.txt	30	10	6	Optimal	0.11922812461853027	AB	121.03762730121426	149.71286231884056	270.75048962005485	0.0	323.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea30_3_1.txt	30	3	3	Optimal	0.12132096290588379	AB	50.63788475584822	53.62938632483581	104.26727108068403	0.0	152.42009885352778
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea30_3_2.txt	30	3	6	Optimal	0.11372518539428711	AB	116.5	121.79043054429414	238.29043054429414	0.0	385.9492900096673
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea30_6_1.txt	30	6	3	Optimal	0.1189730167388916	AB	42.69865326440179	48.5	91.1986532644018	0.0	113.00363740636878
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea30_6_2.txt	30	6	6	Optimal	0.10306286811828613	AB	95.3531135085716	92.5	187.8531135085716	0.0	260.18941385113385
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea35_11_1.txt	35	11	3	Optimal	0.10355591773986816	AB	56.43782309187536	57.408193007911756	113.84601609978711	0.0	139.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea35_11_2.txt	35	11	7	Optimal	0.17140507698059082	AB	115.9711375212224	118.75	234.7211375212224	0.0	280.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea35_3_1.txt	35	3	3	Optimal	0.17637300491333008	AB	58.0	61.44299481483618	119.44299481483618	0.0	182.44091866659699
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea35_3_2.txt	35	3	7	Optimal	0.36236095428466797	AB	130.2712543351545	133.23053363252265	263.50178796767716	0.0	444.66478223606657
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea35_7_1.txt	35	7	3	Optimal	0.09972000122070312	AB	46.10853335982016	48.86946260320236	94.97799596302252	0.0	126.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea35_7_2.txt	35	7	7	Optimal	0.2989649772644043	AB	116.06508363588108	128.58565213182573	244.6507357677068	0.0	330.95360884151773
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea40_13_1.txt	40	13	4	Optimal	0.1118001937866211	AB	71.94869614308995	74.5	146.44869614308993	0.0	172.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea40_13_2.txt	40	13	8	Optimal	0.264401912689209	AB	143.25715584808037	159.6103839350472	302.86753978312754	0.0	350.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea40_4_1.txt	40	4	4	Optimal	0.1959819793701172	AB	56.90707857537808	59.24880516062844	116.15588373600653	0.0	193.47151601029987
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea40_4_2.txt	40	4	8	Optimal	0.7744388580322266	AB	110.49680416177974	118.17909743456288	228.6759015963426	0.0	432.9037954315061
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea40_8_1.txt	40	8	4	Optimal	0.28047609329223633	AB	70.67985331096723	77.4115437089783	148.09139701994553	0.0	180.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea40_8_2.txt	40	8	8	Optimal	0.2684919834136963	AB	148.55893836049006	149.4055016046108	297.96443996510084	0.0	400.2799245294935
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea45_15_1.txt	45	15	4	Optimal	0.13298892974853516	AB	76.25	80.90751492216971	157.1575149221697	0.0	182.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea45_15_2.txt	45	15	9	Optimal	0.5291280746459961	AB	164.85512191010653	181.55856750061025	346.41368941071676	0.0	389.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea45_4_1.txt	45	4	4	Optimal	0.3260219097137451	AB	57.98227941442631	60.29017865394224	118.27245806836855	0.0	191.87385505385544
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea45_4_2.txt	45	4	9	Optimal	0.596750020980835	AB	145.88058231493156	151.0273838642603	296.9079661791918	0.0	461.3941894978801
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea45_9_1.txt	45	9	4	Optimal	0.1806778907775879	AB	90.44202083801812	111.26851851851852	201.71053935653663	0.0	264.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea45_9_2.txt	45	9	9	Optimal	0.798616886138916	AB	165.72735450937373	168.3007285983615	334.02808310773526	0.0	473.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea50_10_1.txt	50	10	5	Optimal	0.3105330467224121	AB	70.66448366448367	71.53496503496504	142.1994486994487	0.0	196.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea50_10_2.txt	50	10	10	Optimal	0.5681500434875488	AB	164.3367147808569	179.6362180875599	343.9729328684168	0.0	430.1992062779267
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea50_16_1.txt	50	16	5	Optimal	0.2263350486755371	AB	90.45006467702595	95.85714285714286	186.3072075341688	0.0	197.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea50_16_2.txt	50	16	10	Optimal	0.35027408599853516	AB	185.4512509312873	195.44193681338263	380.89318774466994	0.0	414.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea50_5_1.txt	50	5	5	Optimal	0.5229079723358154	AB	79.54265460829495	81.16185605213334	160.7045106604283	0.0	241.3279986332738
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea50_5_2.txt	50	5	10	Optimal	0.8176500797271729	AB	171.23307228753936	180.1614683470195	351.3945406345589	0.0	510.4006215326706
