Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_1/Beasley/p13_2.txt	100	10	5	TimeLimit	3600.069748878479	AB	120.0	204.0	324.0	91.0	266.0	0.17901234567901234
MIP	../../instancesSurcharges/alpha0_1/Beasley/p13_3.txt	100	10	10	TimeLimit	3600.0870270729065	AB	287.0	429.0	716.0	336.0	607.0	0.15223463687150837
MIP	../../instancesSurcharges/alpha0_1/Beasley/p13_4.txt	100	10	15	TimeLimit	3600.090234041214	AB	631.0	889.0	1520.0	8.0	864.0	0.43157894736842106
MIP	../../instancesSurcharges/alpha0_1/Beasley/p13_5.txt	100	10	20	TimeLimit	3600.2540299892426	AB	612.0	779.0	1391.0	131.0	1164.0	0.16319194823867722
MIP	../../instancesSurcharges/alpha0_1/Beasley/p14_1.txt	100	10	3	TimeLimit	3600.02796792984	AB	79.0	104.0	183.0	525.0	157.0	0.14207650273224043
MIP	../../instancesSurcharges/alpha0_1/Beasley/p14_2.txt	100	10	5	TimeLimit	3600.0331020355225	AB	131.0	174.0	305.0	1039.0	269.0	0.1180327868852459
MIP	../../instancesSurcharges/alpha0_1/Beasley/p14_3.txt	100	10	10	TimeLimit	3600.0369617938995	AB	291.0	395.0	686.0	732.0	632.0	0.07871720116618076
MIP	../../instancesSurcharges/alpha0_1/Beasley/p14_4.txt	100	10	15	TimeLimit	3600.223886013031	AB	436.0	634.0	1070.0	332.0	874.0	0.18317757009345795
MIP	../../instancesSurcharges/alpha0_1/Beasley/p14_5.txt	100	10	20	TimeLimit	3602.2117528915405	AB	568.0	765.0	1333.0	933.0	1193.0	0.10502625656414104
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_1.txt	100	10	3	TimeLimit	3600.0206170082092	AB	69.0	105.0	174.0	717.0	152.0	0.12643678160919541
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_2.txt	100	10	5	TimeLimit	3600.029518842697	AB	134.0	178.0	312.0	671.0	279.0	0.10576923076923077
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_3.txt	100	10	10	TimeLimit	3600.0818989276886	AB	245.0	382.0	627.0	590.0	542.0	0.13556618819776714
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_4.txt	100	10	15	TimeLimit	3600.135328054428	AB	458.0	659.0	1117.0	288.0	859.0	0.23097582811101164
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_5.txt	100	10	20	TimeLimit	3600.2584290504456	AB	609.0	865.0	1474.0	132.0	1211.0	0.1784260515603799
MIP	../../instancesSurcharges/alpha0_1/Beasley/p16_1.txt	100	10	3	TimeLimit	3600.015944004059	AB	71.0	112.0	183.0	2325.0	174.0	0.04918032786885246
MIP	../../instancesSurcharges/alpha0_1/Beasley/p16_2.txt	100	10	5	TimeLimit	3600.0154678821564	AB	129.0	193.0	322.0	370.0	255.0	0.2080745341614907
MIP	../../instancesSurcharges/alpha0_1/Beasley/p16_3.txt	100	10	10	TimeLimit	3600.041092157364	AB	287.0	367.0	654.0	833.0	588.0	0.10091743119266056
MIP	../../instancesSurcharges/alpha0_1/Beasley/p16_5.txt	100	10	20	TimeLimit	3600.0938408374786	AB	611.0	871.0	1482.0	236.0	1167.0	0.2125506072874494
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_1.txt	100	10	3	TimeLimit	3600.0366230010986	AB	73.0	119.0	192.0	1812.0	159.0	0.171875
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_2.txt	100	10	5	TimeLimit	3600.1914100646973	AB	127.0	191.0	318.0	462.0	258.0	0.18867924528301888
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_3.txt	100	10	10	TimeLimit	3600.0574069023132	AB	300.0	421.0	721.0	396.0	609.0	0.1553398058252427
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_4.txt	100	10	15	TimeLimit	3600.0837161540985	AB	419.0	697.0	1116.0	516.0	1012.0	0.0931899641577061
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_5.txt	100	10	20	TimeLimit	3600.0464849472046	AB	581.0	790.0	1371.0	528.0	1121.0	0.18234865061998543
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_1.txt	100	10	3	TimeLimit	3600.021648168564	AB	78.0	103.0	181.0	1867.0	164.0	0.09392265193370165
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_2.txt	100	10	5	TimeLimit	3600.028135061264	AB	136.0	196.0	332.0	1034.0	286.0	0.13855421686746988
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_3.txt	100	10	10	TimeLimit	3600.020581007004	AB	273.0	356.0	629.0	492.0	553.0	0.12082670906200318
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_4.txt	100	10	15	TimeLimit	3600.0467579364777	AB	396.0	578.0	974.0	482.0	880.0	0.09650924024640657
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_5.txt	100	10	20	TimeLimit	3600.047176837921	AB	601.0	785.0	1386.0	624.0	1138.0	0.17893217893217894
MIP	../../instancesSurcharges/alpha0_1/Beasley/p19_1.txt	100	10	3	TimeLimit	3600.017503976822	AB	75.0	102.0	177.0	1412.0	158.0	0.10734463276836158
MIP	../../instancesSurcharges/alpha0_1/Beasley/p19_2.txt	100	10	5	TimeLimit	3600.0528881549835	AB	128.0	174.0	302.0	590.0	261.0	0.1357615894039735
MIP	../../instancesSurcharges/alpha0_1/Beasley/p19_3.txt	100	10	10	TimeLimit	3600.034760951996	AB	279.0	413.0	692.0	660.0	569.0	0.1777456647398844
MIP	../../instancesSurcharges/alpha0_1/Beasley/p19_4.txt	100	10	15	TimeLimit	3600.034120082855	AB	378.0	595.0	973.0	533.0	880.0	0.09558067831449127
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_1.txt	50	5	3	Optimal	39.17947196960449	AB	104.0	155.0	259.0	1016.0	259.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_2.txt	50	5	5	Optimal	247.48803901672363	AB	171.0	317.0	488.0	1573.0	488.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_3.txt	50	5	10	Optimal	127.28771901130676	AB	422.0	616.0	1038.0	845.0	1038.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_4.txt	50	5	15	Optimal	555.7020399570465	AB	594.0	793.0	1387.0	1014.0	1387.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_5.txt	50	5	20	TimeLimit	3600.0179488658905	AB	795.0	1064.0	1859.0	996.0	1704.0	0.08337816030123722
MIP	../../instancesSurcharges/alpha0_1/Beasley/p20_1.txt	100	10	3	TimeLimit	3844.5659289360046	AB	75.0	122.0	197.0	361.0	164.0	0.16751269035532995
MIP	../../instancesSurcharges/alpha0_1/Beasley/p20_2.txt	100	10	5	TimeLimit	3600.0843720436096	AB	120.0	175.0	295.0	770.0	253.0	0.1423728813559322
MIP	../../instancesSurcharges/alpha0_1/Beasley/p20_3.txt	100	10	10	TimeLimit	3600.0279960632324	AB	255.0	413.0	668.0	672.0	545.0	0.18413173652694612
MIP	../../instancesSurcharges/alpha0_1/Beasley/p20_4.txt	100	10	15	TimeLimit	3600.112941980362	AB	361.0	632.0	993.0	495.0	851.0	0.14300100704934543
MIP	../../instancesSurcharges/alpha0_1/Beasley/p20_5.txt	100	10	20	TimeLimit	11443.065158843994	AB	588.0	763.0	1351.0	137.0	1108.0	0.17986676535899335
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_1.txt	50	5	3	Optimal	24.3866548538208	AB	98.0	162.0	260.0	379.0	260.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_2.txt	50	5	5	Optimal	78.371906042099	AB	180.0	279.0	459.0	955.0	459.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_3.txt	50	5	10	Optimal	58.3948130607605	AB	404.0	561.0	965.0	1194.0	965.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_4.txt	50	5	15	Optimal	625.4719009399414	AB	543.0	889.0	1432.0	1399.0	1432.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_5.txt	50	5	20	TimeLimit	16961.95621085167	AB	688.0	1092.0	1780.0	839.0	1615.0	0.09269662921348315
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_1.txt	50	5	3	Optimal	22.091737985610962	AB	100.0	159.0	259.0	548.0	259.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_2.txt	50	5	5	TimeLimit	5219.197336912155	AB	196.0	280.0	476.0	305389.0	469.00000000000006	0.014705882352941057
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_3.txt	50	5	10	Optimal	203.2956771850586	AB	460.0	597.0	1057.0	3134.0	1057.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_4.txt	50	5	15	Optimal	195.19082593917847	AB	471.0	900.0	1371.0	269.0	1371.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_5.txt	50	5	20	Optimal	1225.902526140213	AB	741.0	1126.0	1867.0	1171.0	1867.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_1.txt	50	5	3	Optimal	17.583388090133667	AB	107.0	168.0	275.0	238.0	275.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_2.txt	50	5	5	Optimal	197.21361804008484	AB	177.0	264.0	441.0	14035.0	441.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_3.txt	50	5	10	TimeLimit	11716.099399089813	AB	473.0	616.0	1089.0	4894.0	1079.0	0.009182736455463728
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_4.txt	50	5	15	Optimal	458.56147599220276	AB	578.0	864.0	1442.0	2073.0	1442.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_5.txt	50	5	20	TimeLimit	26673.098189115524	AB	826.0	1136.0	1962.0	240.0	1918.0	0.022426095820591234
MIP	../../instancesSurcharges/alpha0_1/Beasley/p5_1.txt	50	5	3	Optimal	38.53299593925476	AB	96.0	168.0	264.0	883.0	264.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p5_2.txt	50	5	5	Optimal	56.40197515487671	AB	155.0	281.0	436.0	761.0	436.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p5_3.txt	50	5	10	Optimal	79.8578450679779	AB	383.0	615.0	998.0	705.0	998.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p5_4.txt	50	5	15	Optimal	1114.429074048996	AB	619.0	890.0	1509.0	2945.0	1509.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_1.txt	50	5	3	Optimal	114.26318287849426	AB	117.0	162.0	279.0	2534.0	279.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_2.txt	50	5	5	Optimal	224.99752807617188	AB	175.0	275.0	450.0	1507.0	450.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_3.txt	50	5	10	Optimal	178.08950996398926	AB	380.0	580.0	960.0	9453.0	960.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_4.txt	50	5	15	Optimal	485.3258411884308	AB	546.0	864.0	1410.0	1128.0	1410.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_5.txt	50	5	20	Optimal	2098.218440055847	AB	677.0	1223.0	1900.0	1643.0	1900.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p7_1.txt	50	5	3	Optimal	90.12169194221497	AB	115.0	152.0	267.0	1482.0	267.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p7_2.txt	50	5	5	Optimal	82.88190698623657	AB	170.0	252.0	422.0	1660.0	422.0	0.0
../../instancesSurcharges/alpha0_1/Beasley/p7_3.txt	AB	INFEASIBLE
MIP	../../instancesSurcharges/alpha0_1/Beasley/p7_4.txt	50	5	15	Optimal	265.79630398750305	AB	623.0	765.0	1388.0	897.0	1388.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p7_5.txt	50	5	20	Optimal	2061.102376937866	AB	736.0	1142.0	1878.0	2124.0	1878.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_1.txt	50	5	3	Optimal	194.211501121521	AB	100.0	164.0	264.0	2171.0	264.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_2.txt	50	5	5	TimeLimit	3600.022567987442	AB	190.0	304.0	494.0	90102.0	492.00000000000006	0.004048582995951302
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_3.txt	50	5	10	Optimal	175.20589804649353	AB	436.0	707.0	1143.0	1115.0	1143.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_4.txt	50	5	15	Optimal	174.3150990009308	AB	567.0	812.0	1379.0	785.0	1379.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_5.txt	50	5	20	TimeLimit	3600.048403978348	AB	782.0	1139.0	1921.0	1042.0	1822.0	0.05153565851119209
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_1.txt	50	5	3	Optimal	135.37300086021423	AB	91.0	171.0	262.0	3997.0	262.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_2.txt	50	5	5	Optimal	129.5576741695404	AB	181.0	254.0	435.0	1371.0	435.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_3.txt	50	5	10	TimeLimit	63669.40351986885	AB	468.0	553.0	1021.0	131852.0	1018.0	0.002938295788442703
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_4.txt	50	5	15	Optimal	341.91581201553345	AB	481.0	743.0	1224.0	839.0	1224.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_5.txt	50	5	20	TimeLimit	33350.630720853806	AB	760.0	1029.0	1789.0	1368.0	1756.0	0.0184460592509782
