Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_1.txt	50	5	3	Optimal	1.3028700351715088	AB	56.91084540391226	52.01497755781895	108.92582296173121	0.0	131.86720664489644
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_2.txt	50	5	5	Optimal	1.7820279598236084	AB	112.02818223154406	115.37329443137637	227.40147666292043	0.0	257.3228034490309
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_3.txt	50	5	10	Optimal	1.8187839984893799	AB	239.5765614229423	256.57874821443033	496.1553096373726	0.0	621.3778907948133
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_4.txt	50	5	15	Optimal	6.472954034805298	AB	336.5656426491588	349.74430794799713	686.3099505971559	0.0	874.9796232557561
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_5.txt	50	5	20	Optimal	7.815461874008179	AB	339.989059967216	350.8242181597381	690.8132781269542	0.0	1074.0555561099598
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_1.txt	100	10	3	Optimal	4.804723024368286	AB	58.1400818942459	58.8971611540089	117.0372430482548	0.0	123.0
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_2.txt	100	10	5	Optimal	32.62902903556824	AB	66.89165181953261	66.69061547398596	133.58226729351856	0.0	172.541879468628
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_3.txt	100	10	10	Optimal	87.13307690620422	AB	155.42318960223616	152.44316545675034	307.8663550589865	0.0	378.5306854713209
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_4.txt	100	10	15	Optimal	62.24615406990051	AB	218.59900748095558	225.4184893549729	444.01749683592845	0.0	572.5759348885639
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_5.txt	100	10	20	Optimal	62.73656392097473	AB	326.64312627889126	329.21044577730527	655.8535720561965	0.0	768.8204029237577
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_1.txt	100	10	3	Optimal	29.761702060699463	AB	37.62568405783005	38.19018492850032	75.81586898633037	0.0	99.0
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_2.txt	100	10	5	Optimal	15.4600830078125	AB	79.34255797350407	80.61177597762858	159.95433395113264	0.0	190.98146625345922
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_3.txt	100	10	10	Optimal	43.820013999938965	AB	152.66412495178722	152.85178334944865	305.51590830123587	0.0	373.8616085431906
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_4.txt	100	10	15	Optimal	141.2567400932312	AB	277.3269033740284	291.81087062876463	569.1377740027931	0.0	685.8230933868911
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_5.txt	100	10	20	Optimal	301.9129099845886	AB	337.63156343771584	340.79805910933203	678.4296225470479	0.0	850.8197805216914
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_1.txt	100	10	3	Optimal	113.09044909477234	AB	51.48989045833519	52.24770884873751	103.7375993070727	0.0	125.80523985722803
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_2.txt	100	10	5	Optimal	150.07463192939758	AB	74.59550228263227	77.7458413707461	152.34134365337837	0.0	180.75051754955618
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_3.txt	100	10	10	Optimal	139.5856590270996	AB	147.48457696509135	144.78226351952074	292.2668404846121	0.0	368.96096498591817
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_4.txt	100	10	15	Optimal	206.4087359905243	AB	222.49502758076193	223.37053935366265	445.8655669344246	0.0	589.46575925066
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_5.txt	100	10	20	Optimal	780.1690511703491	AB	340.2838157487886	317.21371378592977	657.4975295347183	0.0	848.474261380524
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_1.txt	100	10	3	Optimal	58.78303003311157	AB	46.89843093749092	52.03815489789002	98.93658583538094	0.0	119.0
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_2.txt	100	10	5	Optimal	63.566696882247925	AB	74.54014943227472	82.32707827964674	156.86722771192146	0.0	183.6159028221946
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_3.txt	100	10	10	Optimal	631.0979790687561	AB	187.24137208197968	187.73973031076773	374.9811023927474	0.0	439.90731149992797
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_4.txt	100	10	15	Optimal	192.329509973526	AB	229.633709323188	227.6423169349169	457.2760262581049	0.0	604.2621504309147
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_5.txt	100	10	20	Optimal	653.0326490402222	AB	367.42301499443687	379.595674389341	747.0186893837779	0.0	895.1971965040766
LP	../../instancesSurcharges/alpha0_2/Beasley/p15_1.txt	100	10	3	Optimal	98.63697409629822	AB	45.307147265802165	43.18873458498837	88.49588185079054	0.0	101.59153376395908
LP	../../instancesSurcharges/alpha0_2/Beasley/p15_2.txt	100	10	5	Optimal	230.2060580253601	AB	81.65941609264641	88.2416215008475	169.90103759349392	0.0	193.90754690271444
