Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_2/Beasley/p10_1.txt	50	5	3	Optimal	87.35064005851746	AB	104.0	157.0	261.0	1368.0	261.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p10_2.txt	50	5	5	Optimal	159.21422386169434	AB	179.0	276.0	455.0	2854.0	455.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p10_3.txt	50	5	10	Optimal	84.13520097732544	AB	355.0	575.0	930.0	225.0	930.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p10_4.txt	50	5	15	Optimal	771.8185749053955	AB	539.0	795.0	1334.0	956.0	1334.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p10_5.txt	50	5	20	TimeLimit	3600.165673017502	AB	827.0	1206.0	2033.0	715.0	1744.0	0.14215445154943435
MIP	../../instancesSurcharges/alpha0_2/Beasley/p11_1.txt	100	10	3	TimeLimit	3600.0179681777954	AB	65.0	104.0	169.0	1318.0	159.0	0.05917159763313609
MIP	../../instancesSurcharges/alpha0_2/Beasley/p11_2.txt	100	10	5	TimeLimit	3600.0403180122375	AB	120.0	179.0	299.0	140.0	254.0	0.1505016722408027
MIP	../../instancesSurcharges/alpha0_2/Beasley/p11_3.txt	100	10	10	TimeLimit	3600.138685941696	AB	289.0	376.0	665.0	461.0	569.0	0.1443609022556391
MIP	../../instancesSurcharges/alpha0_2/Beasley/p11_4.txt	100	10	15	TimeLimit	3600.1132299900055	AB	412.0	587.0	999.0	368.0	857.0	0.14214214214214213
MIP	../../instancesSurcharges/alpha0_2/Beasley/p12_1.txt	100	10	3	TimeLimit	3600.0272397994995	AB	78.0	104.0	182.0	850.0	159.0	0.12637362637362637
MIP	../../instancesSurcharges/alpha0_2/Beasley/p12_2.txt	100	10	5	TimeLimit	3600.1474211215973	AB	130.0	190.0	320.0	697.0	275.0	0.140625
MIP	../../instancesSurcharges/alpha0_2/Beasley/p12_3.txt	100	10	10	TimeLimit	3600.031713962555	AB	261.0	368.0	629.0	625.0	554.0	0.1192368839427663
MIP	../../instancesSurcharges/alpha0_2/Beasley/p12_4.txt	100	10	15	TimeLimit	3600.1216299533844	AB	392.0	623.0	1015.0	320.0	907.0	0.10640394088669951
MIP	../../instancesSurcharges/alpha0_2/Beasley/p13_1.txt	100	10	3	TimeLimit	3600.0281829833984	AB	82.0	103.0	185.0	1497.0	169.0	0.08648648648648649
MIP	../../instancesSurcharges/alpha0_2/Beasley/p13_2.txt	100	10	5	TimeLimit	3600.045644044876	AB	131.0	181.0	312.0	251.0	271.0	0.13141025641025642
MIP	../../instancesSurcharges/alpha0_2/Beasley/p13_3.txt	100	10	10	TimeLimit	3600.302682876587	AB	286.0	426.0	712.0	354.0	612.0	0.1404494382022472
MIP	../../instancesSurcharges/alpha0_2/Beasley/p13_4.txt	100	10	15	TimeLimit	3600.1180560588837	AB	398.0	629.0	1027.0	389.0	871.0	0.1518987341772152
MIP	../../instancesSurcharges/alpha0_2/Beasley/p14_1.txt	100	10	3	TimeLimit	3600.0364401340485	AB	77.0	103.0	180.0	697.0	159.0	0.11666666666666667
MIP	../../instancesSurcharges/alpha0_2/Beasley/p14_2.txt	100	10	5	TimeLimit	3600.0328240394592	AB	128.0	173.0	301.0	1320.0	272.0	0.09634551495016612
MIP	../../instancesSurcharges/alpha0_2/Beasley/p14_3.txt	100	10	10	TimeLimit	3601.0656650066376	AB	291.0	395.0	686.0	793.0	631.0	0.08017492711370262
MIP	../../instancesSurcharges/alpha0_2/Beasley/p14_4.txt	100	10	15	TimeLimit	3600.1163861751556	AB	488.0	650.0	1138.0	408.0	877.0	0.22934973637961337
MIP	../../instancesSurcharges/alpha0_2/Beasley/p14_5.txt	100	10	20	TimeLimit	3600.1429629325867	AB	585.0	817.0	1402.0	288.0	1191.0	0.15049928673323823
MIP	../../instancesSurcharges/alpha0_2/Beasley/p15_1.txt	100	10	3	TimeLimit	3600.0212190151215	AB	69.0	105.0	174.0	1601.0	158.0	0.09195402298850575
MIP	../../instancesSurcharges/alpha0_2/Beasley/p15_2.txt	100	10	5	TimeLimit	3600.017758131027	AB	134.0	178.0	312.0	1206.0	288.0	0.07692307692307693
MIP	../../instancesSurcharges/alpha0_2/Beasley/p15_3.txt	100	10	10	TimeLimit	3600.0553481578827	AB	245.0	380.0	625.0	632.0	551.0	0.1184
MIP	../../instancesSurcharges/alpha0_2/Beasley/p15_4.txt	100	10	15	TimeLimit	3600.0384788513184	AB	403.0	614.0	1017.0	410.0	876.0	0.13864306784660768
MIP	../../instancesSurcharges/alpha0_2/Beasley/p15_5.txt	100	10	20	TimeLimit	3600.122794866562	AB	601.0	820.0	1421.0	301.0	1216.0	0.1442646023926812
MIP	../../instancesSurcharges/alpha0_2/Beasley/p16_1.txt	100	10	3	TimeLimit	3600.0103509426117	AB	73.0	108.0	181.0	1468.0	173.0	0.04419889502762431
MIP	../../instancesSurcharges/alpha0_2/Beasley/p16_2.txt	100	10	5	TimeLimit	3600.0153629779816	AB	120.0	185.0	305.0	699.0	260.0	0.14754098360655737
MIP	../../instancesSurcharges/alpha0_2/Beasley/p16_3.txt	100	10	10	TimeLimit	3600.1885850429535	AB	268.0	379.0	647.0	988.0	594.0	0.08191653786707882
MIP	../../instancesSurcharges/alpha0_2/Beasley/p16_4.txt	100	10	15	TimeLimit	3600.033271074295	AB	446.0	647.0	1093.0	203.0	902.0	0.1747483989021043
MIP	../../instancesSurcharges/alpha0_2/Beasley/p16_5.txt	100	10	20	TimeLimit	3600.0252668857574	AB	588.0	1019.0	1607.0	1250.0	1167.0	0.2738021157436217
MIP	../../instancesSurcharges/alpha0_2/Beasley/p17_1.txt	100	10	3	TimeLimit	3600.012640953064	AB	72.0	108.0	180.0	988.0	158.0	0.12222222222222222
MIP	../../instancesSurcharges/alpha0_2/Beasley/p17_2.txt	100	10	5	TimeLimit	3600.099254131317	AB	130.0	183.0	313.0	859.0	260.0	0.16932907348242812
MIP	../../instancesSurcharges/alpha0_2/Beasley/p17_3.txt	100	10	10	TimeLimit	3600.028506040573	AB	284.0	420.0	704.0	588.0	618.0	0.12215909090909091
MIP	../../instancesSurcharges/alpha0_2/Beasley/p17_4.txt	100	10	15	TimeLimit	3600.015757083893	AB	429.0	683.0	1112.0	660.0	989.0	0.11061151079136691
MIP	../../instancesSurcharges/alpha0_2/Beasley/p17_5.txt	100	10	20	TimeLimit	3600.1934139728546	AB	589.0	781.0	1370.0	514.0	1119.0	0.18321167883211678
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_1.txt	100	10	3	TimeLimit	3600.0097110271454	AB	78.0	95.0	173.0	1884.0	159.0	0.08092485549132948
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_2.txt	100	10	5	TimeLimit	3600.0936920642853	AB	136.0	196.0	332.0	1254.0	289.0	0.12951807228915663
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_3.txt	100	10	10	TimeLimit	3600.0379519462585	AB	269.0	354.0	623.0	870.0	568.0	0.08828250401284109
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_4.txt	100	10	15	TimeLimit	3600.0441880226135	AB	388.0	594.0	982.0	413.0	884.0	0.09979633401221996
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_5.txt	100	10	20	TimeLimit	3600.103338956833	AB	601.0	784.0	1385.0	204.0	1148.0	0.1711191335740072
MIP	../../instancesSurcharges/alpha0_2/Beasley/p19_1.txt	100	10	3	TimeLimit	3600.0103900432587	AB	75.0	97.0	172.0	2185.0	161.0	0.06395348837209303
MIP	../../instancesSurcharges/alpha0_2/Beasley/p19_2.txt	100	10	5	TimeLimit	3600.0080280303955	AB	131.0	168.0	299.0	985.0	263.0	0.12040133779264214
MIP	../../instancesSurcharges/alpha0_2/Beasley/p19_3.txt	100	10	10	TimeLimit	3600.0326759815216	AB	263.0	401.0	664.0	906.0	575.0	0.13403614457831325
MIP	../../instancesSurcharges/alpha0_2/Beasley/p19_4.txt	100	10	15	TimeLimit	3600.0387711524963	AB	379.0	638.0	1017.0	681.0	872.0	0.14257620452310718
MIP	../../instancesSurcharges/alpha0_2/Beasley/p19_5.txt	100	10	20	TimeLimit	4667.32120680809	AB	630.0	918.0	1548.0	1.0	1104.0	0.2868217054263566
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_1.txt	50	5	3	Optimal	35.73423504829407	AB	104.0	155.0	259.0	548.0	259.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_2.txt	50	5	5	Optimal	138.2660210132599	AB	168.0	316.0	484.0	1773.0	484.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_3.txt	50	5	10	Optimal	250.39028191566467	AB	423.0	615.0	1038.0	3300.0	1038.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_4.txt	50	5	15	Optimal	491.74047017097473	AB	594.0	793.0	1387.0	4409.0	1387.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_5.txt	50	5	20	TimeLimit	3600.0223300457	AB	763.0	1077.0	1840.0	867.0	1699.0	0.0766304347826087
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_1.txt	100	10	3	TimeLimit	3885.4146530628204	AB	71.0	114.0	185.0	107.0	144.0	0.22162162162162163
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_2.txt	100	10	5	TimeLimit	3600.2886209487915	AB	120.0	175.0	295.0	1273.0	256.0	0.13220338983050847
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_3.txt	100	10	10	TimeLimit	3600.044079065323	AB	261.0	378.0	639.0	731.0	545.0	0.14710485133020346
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_4.txt	100	10	15	TimeLimit	3601.2912740707397	AB	388.0	611.0	999.0	559.0	852.0	0.14714714714714713
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_5.txt	100	10	20	TimeLimit	11442.080241918564	AB	573.0	748.0	1321.0	30.0	1110.0	0.15972747918243754
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_1.txt	50	5	3	Optimal	24.03922700881958	AB	98.0	162.0	260.0	403.0	260.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_2.txt	50	5	5	Optimal	72.20624089241028	AB	180.0	279.0	459.0	809.0	459.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_3.txt	50	5	10	Optimal	23.41702699661255	AB	404.0	561.0	965.0	172.0	965.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_4.txt	50	5	15	Optimal	292.20286989212036	AB	543.0	889.0	1432.0	1279.0	1432.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_5.txt	50	5	20	TimeLimit	17335.226619005203	AB	675.0	1090.0	1765.0	898.0	1671.0	0.053257790368271954
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_1.txt	50	5	3	Optimal	20.21623420715332	AB	100.0	158.0	258.0	368.0	258.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_2.txt	50	5	5	Optimal	66.6144289970398	AB	185.0	279.0	464.0	877.0	464.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_3.txt	50	5	10	Optimal	145.56045579910278	AB	468.0	573.0	1041.0	1301.0	1041.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_4.txt	50	5	15	Optimal	166.05548000335693	AB	471.0	900.0	1371.0	198.0	1371.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_5.txt	50	5	20	Optimal	1218.5009400844574	AB	770.0	1085.0	1855.0	1460.0	1855.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_1.txt	50	5	3	Optimal	19.705892086029053	AB	107.0	168.0	275.0	191.0	275.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_2.txt	50	5	5	Optimal	830.2815639972687	AB	177.0	262.0	439.0	418.0	439.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_3.txt	50	5	10	Optimal	80.45359492301941	AB	442.0	581.0	1023.0	298.0	1023.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_4.txt	50	5	15	Optimal	368.88604712486267	AB	578.0	861.0	1439.0	853.0	1439.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_5.txt	50	5	20	Optimal	349.79135298728943	AB	826.0	1136.0	1962.0	337.0	1962.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_1.txt	50	5	3	Optimal	60.41376805305481	AB	96.0	168.0	264.0	1336.0	264.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_2.txt	50	5	5	Optimal	93.85067820549011	AB	155.0	281.0	436.0	774.0	436.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_3.txt	50	5	10	Optimal	1844.8016278743744	AB	383.0	615.0	998.0	424.0	998.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_4.txt	50	5	15	Optimal	683.7983219623566	AB	563.0	869.0	1432.0	2404.0	1432.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_5.txt	50	5	20	TimeLimit	12859.930710077286	AB	737.0	1117.0	1854.0	1190.0	1771.0	0.0447680690399137
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_1.txt	50	5	3	Optimal	202.882963180542	AB	114.0	164.0	278.0	2396.0	278.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_2.txt	50	5	5	Optimal	122.82136392593384	AB	175.0	275.0	450.0	1934.0	450.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_3.txt	50	5	10	Optimal	42.03657793998718	AB	380.0	580.0	960.0	266.0	960.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_4.txt	50	5	15	TimeLimit	26733.06518292427	AB	546.0	861.0	1407.0	743.0	1339.0	0.048329779673063254
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_5.txt	50	5	20	TimeLimit	56456.55940389633	AB	688.0	1158.0	1846.0	1240.0	1728.0	0.06392199349945829
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_1.txt	50	5	3	Optimal	51.08861494064331	AB	115.0	152.0	267.0	2697.0	267.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_2.txt	50	5	5	Optimal	64.56489992141724	AB	167.0	252.0	419.0	1013.0	419.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_3.txt	50	5	10	Optimal	30.88658094406128	AB	394.0	545.0	939.0	99.0	939.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_4.txt	50	5	15	Optimal	321.08245396614075	AB	539.0	817.0	1356.0	2642.0	1356.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_5.txt	50	5	20	Optimal	906.7096710205078	AB	755.0	1108.0	1863.0	4618.0	1863.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_1.txt	50	5	3	Optimal	129.79314804077148	AB	100.0	163.0	263.0	1812.0	263.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_2.txt	50	5	5	Optimal	421.13392210006714	AB	198.0	292.0	490.0	2686.0	490.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_3.txt	50	5	10	TimeLimit	3600.0202791690826	AB	388.0	644.0	1032.0	330126.0	1027.0	0.0048449612403100775
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_4.txt	50	5	15	Optimal	118.0481059551239	AB	567.0	812.0	1379.0	288.0	1379.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_5.txt	50	5	20	TimeLimit	3600.0103459358215	AB	782.0	1139.0	1921.0	1192.0	1814.0	0.055700156168662154
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_1.txt	50	5	3	Optimal	83.42398500442505	AB	89.0	161.0	250.0	1034.0	250.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_2.txt	50	5	5	Optimal	226.13126492500305	AB	181.0	254.0	435.0	1950.0	435.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_3.txt	50	5	10	Optimal	225.70732593536377	AB	394.0	590.0	984.0	2435.0	984.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_4.txt	50	5	15	Optimal	385.09832286834717	AB	481.0	743.0	1224.0	1081.0	1224.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_5.txt	50	5	20	TimeLimit	3600.392681837082	AB	744.0	1034.0	1778.0	973.0	1649.0	0.07255343082114736
