Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea20_2_1.txt	20	2	2	Optimal	0.09643411636352539	AB	90.0	105.0	195.0	1.0	195.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea20_2_2.txt	20	2	4	Optimal	0.19260692596435547	AB	133.0	184.0	317.0	1.0	317.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea20_4_1.txt	20	4	2	Optimal	0.5000190734863281	AB	61.0	73.0	134.0	14.0	134.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea20_4_2.txt	20	4	4	Optimal	1.0966479778289795	AB	104.0	148.0	252.0	91.0	252.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea20_6_1.txt	20	6	2	Optimal	0.08299398422241211	AB	59.0	71.0	130.0	1.0	130.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea20_6_2.txt	20	6	4	Optimal	0.48068904876708984	AB	117.0	140.0	257.0	1.0	257.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea25_2_1.txt	25	2	2	Optimal	1.0751821994781494	AB	83.0	98.0	181.0	36.0	181.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea25_2_2.txt	25	2	5	Optimal	0.44892096519470215	AB	190.0	230.0	420.0	1.0	420.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea25_5_1.txt	25	5	2	Optimal	0.6839170455932617	AB	50.0	65.0	115.0	1.0	115.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea25_5_2.txt	25	5	5	Optimal	2.1805238723754883	AB	148.0	187.0	335.0	119.0	335.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea25_8_1.txt	25	8	2	Optimal	0.07808208465576172	AB	52.0	74.0	126.0	1.0	126.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea25_8_2.txt	25	8	5	Optimal	0.25056004524230957	AB	189.0	213.0	402.0	1.0	402.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea30_10_1.txt	30	10	3	Optimal	0.33063316345214844	AB	69.0	89.0	158.0	1.0	158.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea30_10_2.txt	30	10	6	Optimal	1.9016029834747314	AB	152.0	206.0	358.0	54.0	358.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea30_3_1.txt	30	3	3	Optimal	2.124946117401123	AB	100.0	123.0	223.0	62.0	223.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea30_3_2.txt	30	3	6	Optimal	2.5832860469818115	AB	226.0	263.0	489.0	54.0	489.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea30_6_1.txt	30	6	3	Optimal	10.637655019760132	AB	75.0	103.0	178.0	949.0	178.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea30_6_2.txt	30	6	6	Optimal	2.870738983154297	AB	150.0	196.0	346.0	71.0	346.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_11_1.txt	35	11	3	Optimal	3.1065540313720703	AB	71.0	83.0	154.0	115.0	154.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_11_2.txt	35	11	7	Optimal	22.721874952316284	AB	160.0	206.0	366.0	850.0	366.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_3_1.txt	35	3	3	Optimal	3.320712089538574	AB	108.0	131.0	239.0	85.0	239.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_3_2.txt	35	3	7	Optimal	7.227338075637817	AB	255.0	293.0	548.0	56.0	548.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_7_1.txt	35	7	3	Optimal	43.7885799407959	AB	79.0	95.0	174.0	2218.0	174.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea35_7_2.txt	35	7	7	Optimal	24.078320026397705	AB	196.0	231.0	427.0	1957.0	427.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_13_1.txt	40	13	4	Optimal	15.097859859466553	AB	85.0	106.0	191.0	938.0	191.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_13_2.txt	40	13	8	Optimal	19.677866220474243	AB	178.0	223.0	401.0	434.0	401.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_4_1.txt	40	4	4	Optimal	10.785216093063354	AB	123.0	146.0	269.0	231.0	269.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_4_2.txt	40	4	8	Optimal	19.537156105041504	AB	275.0	308.0	583.0	365.0	583.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_8_1.txt	40	8	4	Optimal	25.324417114257812	AB	108.0	123.0	231.0	1282.0	231.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea40_8_2.txt	40	8	8	Optimal	39.84000897407532	AB	221.0	264.0	485.0	826.0	485.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_15_1.txt	45	15	4	Optimal	5.19703483581543	AB	90.0	109.0	199.0	60.0	199.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Aleatoire/alea45_15_2.txt	45	15	9	Optimal	6.182639122009277	AB	185.0	234.0	419.0	1.0	419.0	0.0
