Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_2_1.txt	20	2	2	Optimal	0.008552074432373047	A	80.0	98.6046511627907	178.6046511627907	0.0	83.34883720930233
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_2_2.txt	20	2	4	Optimal	0.03581404685974121	A	96.536281445387	90.53419320167588	187.0704746470629	0.0	119.00876214518449
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_4_1.txt	20	4	2	Optimal	0.010493993759155273	A	48.860465116279066	48.325581395348834	97.1860465116279	0.0	51.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_4_2.txt	20	4	4	Optimal	0.03708505630493164	A	85.84899494915025	122.34824414715717	208.19723909630744	0.0	86.00686386594771
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_6_1.txt	20	6	2	Optimal	0.006309032440185547	A	55.0	46.684500057663506	101.68450005766351	0.0	55.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_6_2.txt	20	6	4	Optimal	0.02881908416748047	A	100.06666666666666	118.29639589169	218.36306255835666	0.0	105.09254901960784
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_2_1.txt	25	2	2	Optimal	0.0311582088470459	A	35.63754340421962	40.435128032966496	76.07267143718612	0.0	56.005847163554634
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_2_2.txt	25	2	5	Optimal	0.052745819091796875	A	97.36020197429127	107.82386361519579	205.18406558948706	0.0	159.77953457990117
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_5_1.txt	25	5	2	Optimal	0.016169071197509766	A	43.0	44.0	87.0	0.0	43.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_5_2.txt	25	5	5	Optimal	0.0388338565826416	A	98.20775731806157	123.71507731108298	221.92283462914455	0.0	128.936465360981
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_8_1.txt	25	8	2	Optimal	0.015908002853393555	A	52.0	42.4517185198024	94.4517185198024	0.0	52.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_8_2.txt	25	8	5	Optimal	0.041851043701171875	A	175.92847041967866	170.72763009351894	346.6561005131976	0.0	187.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea30_10_1.txt	30	10	3	Optimal	0.03133893013000488	A	61.90889758546851	151.46965310492504	213.37855069039355	0.0	66.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea30_10_2.txt	30	10	6	Optimal	0.05266714096069336	A	135.90625	307.37966579861114	443.28591579861114	0.0	139.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea30_3_1.txt	30	3	3	Optimal	0.04729604721069336	A	59.13542172964762	62.60844212219312	121.74386385184073	0.0	73.56964851930218
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea30_3_2.txt	30	3	6	Optimal	0.08497381210327148	A	119.61851375773021	142.4869173632355	262.1054311209657	0.0	191.33277720636576
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea30_6_1.txt	30	6	3	Optimal	0.0604090690612793	A	46.080885628584895	69.62238867556931	115.7032743041542	0.0	54.615754550543215
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea30_6_2.txt	30	6	6	Optimal	0.07601499557495117	A	115.3661854143517	126.75880951477589	242.12499492912758	0.0	127.04756005503977
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea35_11_1.txt	35	11	3	Optimal	0.04830789566040039	A	65.0	69.26254180602007	134.26254180602007	0.0	65.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea35_11_2.txt	35	11	7	Optimal	0.12302780151367188	A	126.31578147941312	192.6577567004477	318.97353817986084	0.0	126.92695785070293
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea35_3_1.txt	35	3	3	Optimal	0.09575605392456055	A	66.00571443094117	79.25205052195636	145.25776495289753	0.0	90.98600567469794
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea35_3_2.txt	35	3	7	Optimal	0.3273780345916748	A	133.26855143152704	177.44577409057916	310.7143255221062	0.0	221.99478545564384
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea35_7_1.txt	35	7	3	Optimal	0.11464500427246094	A	56.23805582506617	76.73033049219549	132.96838631726166	0.0	58.194432948977635
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea35_7_2.txt	35	7	7	Optimal	0.19993019104003906	A	107.65249362891157	131.535886614227	239.18838024313857	0.0	165.31834495702552
