Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap	 As_pmedian	 Bs_pmedian	 As+Bs_pmedian
../instancesSurcharges/alpha0_3/Beasley/p17_3.txt	100	10	10	Optimal	1527.825423002243	A	328.0	1026.0	1354.0	6796.0	328.0	0.0	170.57	495.22	665.79
../instancesSurcharges/alpha0_3/Beasley/p17_4.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p17_5.txt	100	10	20	TimeLimit	3600.021358013153	A	554.0	2110.0	2664.0	387.0	478.0	0.1371841155234657	302.78	1122.41	1425.19
../instancesSurcharges/alpha0_3/Beasley/p18_1.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p18_2.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p18_3.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p18_4.txt	100	10	15	Optimal	1591.4122550487518	A	362.0	1571.0	1933.0	1406.0	362.0	0.0	198.57	834.87	1033.44
../instancesSurcharges/alpha0_3/Beasley/p18_5.txt	100	10	20	TimeLimit	3600.023360967636	A	738.0	2102.0	2840.0	1218.0	565.0	0.23441734417344173	379.24	1138.81	1518.05
../instancesSurcharges/alpha0_3/Beasley/p19_1.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p19_2.txt	A	INFEASIBLE
../instancesSurcharges/alpha0_3/Beasley/p19_3.txt	100	10	10	Optimal	2293.247747898102	A	335.0	1065.0	1400.0	4762.0	335.0	0.0	195.75	561.69	757.44
../instancesSurcharges/alpha0_3/Beasley/p19_4.txt	100	10	15	Optimal	1483.3293199539185	A	715.0	1420.0	2135.0	6435.0	715.0	0.0	319.76	715.99	1035.75
../instancesSurcharges/alpha0_3/Beasley/p19_5.txt	100	10	20	TimeLimit	3600.0371000766754	A	609.0	2115.0	2724.0	631.0	495.0	0.18719211822660098	341.44	1188.62	1530.06
