Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
../../instancesSurcharges/alpha0_3/Lorena/SJC1_1.dat	A	INFEASIBLE
../../instancesSurcharges/alpha0_3/Lorena/SJC1_2.dat	A	INFEASIBLE
../../instancesSurcharges/alpha0_3/Lorena/SJC1_3.dat	A	INFEASIBLE
../../instancesSurcharges/alpha0_3/Lorena/SJC1_4.dat	A	INFEASIBLE
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC1_5.dat	100	10	20	Optimal	373.26054406166077	A	9503.937413550297	35047.518850407185	44551.45626395748	0.0	9613.162767899346
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC2_1.dat	200	15	3	Optimal	215.00527000427246	A	806.8758834322153	6808.391062088855	7615.26694552107	0.0	839.1997430687675
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC2_2.dat	200	15	5	Optimal	1175.5826799869537	A	2051.2757534325187	10761.0	12812.27575343252	0.0	2088.5186253695583
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC2_3.dat	200	15	10	Optimal	2388.3021202087402	A	2971.2765524674255	16510.227070909394	19481.50362337682	0.0	3017.806327091766
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC2_4.dat	200	15	15	Optimal	815.5108032226562	A	3889.1284982587285	23253.98250359034	27143.11100184907	0.0	4434.393679562745
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC2_5.dat	200	15	20	Optimal	1722.6910808086395	A	4654.142149212318	26291.132881892954	30945.275031105273	0.0	5863.3280746023975
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC3a_1.dat	300	25	3	Optimal	112.59217500686646	A	673.2762413224791	4709.517668997439	5382.793910319918	0.0	673.2762413224791
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC3a_2.dat	300	25	5	Optimal	216.82005906105042	A	1020.5356104249153	8224.704649937703	9245.240260362618	0.0	1206.0607655440267
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC3a_3.dat	300	25	10	Optimal	1275.3720061779022	A	2730.876697205705	16825.905536161183	19556.78223336689	0.0	2788.2081621709053
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC3a_4.dat	300	25	15	Optimal	2392.582620859146	A	4244.476003433724	30946.7792162378	35191.255219671526	0.0	4327.052531926479
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC3b_1.dat	300	30	3	Optimal	316.51740288734436	A	646.0	4797.775923337527	5443.775923337527	0.0	646.0
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC3b_2.dat	300	30	5	Optimal	142.59416699409485	A	1108.3148010040593	7448.586878436105	8556.901679440163	0.0	1145.747405052692
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC3b_3.dat	300	30	10	Optimal	739.0595450401306	A	2500.8559898689946	16339.845849367588	18840.701839236583	0.0	2684.396533555064
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC3b_4.dat	300	30	15	Optimal	1462.9652841091156	A	4142.037176763366	32611.260034908813	36753.29721167218	0.0	4148.536966419557
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC4a_1.dat	402	30	3	Optimal	239.12630796432495	A	679.7436151347586	6882.358965748519	7562.102580883277	0.0	679.7436151347586
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC4a_2.dat	402	30	5	Optimal	452.59823203086853	A	1168.575740513243	11096.04386323601	12264.619603749252	0.0	1168.575740513243
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC4b_1.dat	402	40	3	Optimal	350.75091195106506	A	652.0	6655.411626607841	7307.411626607841	0.0	652.0
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC4b_2.dat	402	40	5	Optimal	1197.1652491092682	A	1109.0	11747.822127248133	12856.822127248133	0.0	1109.0
LP	../../instancesSurcharges/alpha0_3/Lorena/SJC4b_4.dat	402	40	15	Optimal	3352.4704949855804	A	3412.195419490669	33752.633861907605	37164.82928139828	0.0	3590.4663006342034
