Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_2_1.txt	20	2	2	Optimal	0.008071184158325195	B	48.97169811320754	48.97169811320754	97.94339622641508	0.0	86.14150943396226
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_2_2.txt	20	2	4	Optimal	0.035324811935424805	B	67.18600079750168	68.57195687453846	135.75795767204013	0.0	122.34374981495853
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_4_1.txt	20	4	2	Optimal	0.010035037994384766	B	38.0	41.5	79.5	0.0	53.5
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_4_2.txt	20	4	4	Optimal	0.03163599967956543	B	74.7	83.0	157.7	0.0	91.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_6_1.txt	20	6	2	Optimal	0.012536048889160156	B	44.74403927068724	43.04006203153269	87.78410130221994	0.0	57.5
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_6_2.txt	20	6	4	Optimal	0.023513078689575195	B	72.79048403241951	86.58441818509456	159.3749022175141	0.0	111.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_2_1.txt	25	2	2	Optimal	0.051321983337402344	B	31.194755644203653	31.452956680975966	62.64771232517962	0.0	56.012349643377505
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_2_2.txt	25	2	5	Optimal	0.04782295227050781	B	97.37422644292438	94.66173901056939	192.03596545349376	0.0	159.77953457990117
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_5_1.txt	25	5	2	Optimal	0.029116153717041016	B	38.45876578545679	41.34176031504303	79.80052610049982	0.0	53.5
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_5_2.txt	25	5	5	Optimal	0.060571908950805664	B	86.5126552009453	88.33882627225142	174.8514814731967	0.0	134.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_8_1.txt	25	8	2	Optimal	0.020503997802734375	B	44.882352941176464	50.45443349753695	95.3367864387134	0.0	63.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_8_2.txt	25	8	5	Optimal	0.046386003494262695	B	128.53426085071868	139.27512652586415	267.80938737658283	0.0	198.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea30_10_1.txt	30	10	3	Optimal	0.03040909767150879	B	57.894230769230774	63.745614035087726	121.6398448043185	0.0	66.5
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea30_10_2.txt	30	10	6	Optimal	0.07370710372924805	B	129.9101505845072	141.5646727734246	271.47482335793177	0.0	161.5
