Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
LP	../../instancesSurcharges/alpha0_3/Beasley/p10_1.txt	50	5	3	Optimal	0.6209249496459961	B	49.7787822435527	54.89241205838874	104.67119430194144	0.0	65.46778735723117
LP	../../instancesSurcharges/alpha0_3/Beasley/p10_2.txt	50	5	5	Optimal	1.3416261672973633	B	87.72309860033842	92.53819640092745	180.26129500126586	0.0	126.04804101634626
LP	../../instancesSurcharges/alpha0_3/Beasley/p10_3.txt	50	5	10	Optimal	1.5395619869232178	B	216.5832775360226	254.99526787339678	471.57854540941935	0.0	305.91861915712013
LP	../../instancesSurcharges/alpha0_3/Beasley/p10_4.txt	50	5	15	Optimal	4.289635896682739	B	321.45648324055344	349.7861987807407	671.2426820212941	0.0	434.5445208673499
LP	../../instancesSurcharges/alpha0_3/Beasley/p10_5.txt	50	5	20	Optimal	6.96552300453186	B	330.62750224903044	332.61974765416124	663.2472499031917	0.0	531.7085058512954
LP	../../instancesSurcharges/alpha0_3/Beasley/p11_1.txt	100	10	3	Optimal	6.170114994049072	B	54.115009960616874	54.92308552700361	109.03809548762048	0.0	61.5
LP	../../instancesSurcharges/alpha0_3/Beasley/p11_2.txt	100	10	5	Optimal	15.313676118850708	B	67.32908206124935	63.113663560560155	130.4427456218095	0.0	85.90480991842242
LP	../../instancesSurcharges/alpha0_3/Beasley/p11_3.txt	100	10	10	Optimal	46.24924111366272	B	157.47161407974713	151.91098881239628	309.3826028921434	0.0	187.62632319176987
LP	../../instancesSurcharges/alpha0_3/Beasley/p11_4.txt	100	10	15	Optimal	33.13763403892517	B	220.4988971702554	221.7924287493647	442.2913259196201	0.0	285.7026219579013
LP	../../instancesSurcharges/alpha0_3/Beasley/p11_5.txt	100	10	20	Optimal	53.120583057403564	B	322.5336161651013	315.8921839525766	638.4258001176779	0.0	384.3489906942021
LP	../../instancesSurcharges/alpha0_3/Beasley/p12_1.txt	100	10	3	Optimal	16.022911071777344	B	37.633346619945556	37.657807441401644	75.2911540613472	0.0	49.5
LP	../../instancesSurcharges/alpha0_3/Beasley/p12_2.txt	100	10	5	Optimal	9.102802038192749	B	72.93464595844097	80.30144912492295	153.23609508336392	0.0	95.48069399084429
LP	../../instancesSurcharges/alpha0_3/Beasley/p12_3.txt	100	10	10	Optimal	24.73885488510132	B	145.36886492285987	144.83926798840645	290.2081329112663	0.0	186.92580817021206
LP	../../instancesSurcharges/alpha0_3/Beasley/p12_4.txt	100	10	15	Optimal	113.33634400367737	B	273.74424496544464	301.33212000088434	575.076364966329	0.0	342.40437326131376
LP	../../instancesSurcharges/alpha0_3/Beasley/p12_5.txt	100	10	20	Optimal	109.66519093513489	B	346.760258256302	345.2946753295617	692.0549335858636	0.0	425.0781216097691
LP	../../instancesSurcharges/alpha0_3/Beasley/p13_1.txt	100	10	3	Optimal	43.1875159740448	B	47.418759554797475	51.59511591292329	99.01387546772077	0.0	61.61519563212545
LP	../../instancesSurcharges/alpha0_3/Beasley/p13_2.txt	100	10	5	Optimal	16.4633469581604	B	68.83059757006909	77.12381850597617	145.95441607604528	0.0	89.51070768600349
LP	../../instancesSurcharges/alpha0_3/Beasley/p13_3.txt	100	10	10	Optimal	40.25257182121277	B	144.61200907279164	147.21886235658505	291.83087142937666	0.0	184.43725940519977
LP	../../instancesSurcharges/alpha0_3/Beasley/p13_4.txt	100	10	15	Optimal	36.059056997299194	B	236.10596045981316	237.3324427126841	473.43840317249726	0.0	294.70683204270904
LP	../../instancesSurcharges/alpha0_3/Beasley/p13_5.txt	100	10	20	Optimal	147.4397439956665	B	324.06074663196426	326.5204595588376	650.5812061908018	0.0	424.04533610702504
LP	../../instancesSurcharges/alpha0_3/Beasley/p14_1.txt	100	10	3	Optimal	19.213685989379883	B	50.623510693715666	53.749927848832726	104.3734385425484	0.0	59.5
LP	../../instancesSurcharges/alpha0_3/Beasley/p14_2.txt	100	10	5	Optimal	72.62090015411377	B	76.34299153528482	77.23457357922418	153.577565114509	0.0	91.7991768861409
LP	../../instancesSurcharges/alpha0_3/Beasley/p14_3.txt	100	10	10	Optimal	277.422593832016	B	170.5549672479077	171.43793283035296	341.9929000782607	0.0	216.5771039557788
LP	../../instancesSurcharges/alpha0_3/Beasley/p14_4.txt	100	10	15	Optimal	68.80959296226501	B	235.5733952399726	231.44810197852416	467.02149721849673	0.0	302.06299091743927
LP	../../instancesSurcharges/alpha0_3/Beasley/p14_5.txt	100	10	20	Optimal	174.02502989768982	B	357.99816277212165	374.2796279080574	732.2777906801791	0.0	445.40530389285504
LP	../../instancesSurcharges/alpha0_3/Beasley/p15_1.txt	100	10	3	Optimal	33.23796200752258	B	42.12384618455516	42.762802855567195	84.88664904012236	0.0	50.74800275441871
LP	../../instancesSurcharges/alpha0_3/Beasley/p15_2.txt	100	10	5	Optimal	112.32383513450623	B	78.69634448341101	79.33634664220806	158.03269112561907	0.0	96.14661033775887
LP	../../instancesSurcharges/alpha0_3/Beasley/p15_3.txt	100	10	10	Optimal	26.72138500213623	B	146.47354857577926	154.96952910580006	301.4430776815793	0.0	184.7546863736623
LP	../../instancesSurcharges/alpha0_3/Beasley/p15_4.txt	100	10	15	Optimal	52.41561198234558	B	246.42910118418337	250.93441368557262	497.363514869756	0.0	302.46374957531566
LP	../../instancesSurcharges/alpha0_3/Beasley/p15_5.txt	100	10	20	Optimal	167.4280161857605	B	309.40344564685824	301.79259212702846	611.1960377738867	0.0	425.52723000710864
LP	../../instancesSurcharges/alpha0_3/Beasley/p16_1.txt	100	10	3	Optimal	50.51372718811035	B	53.17004134616113	51.709058681778046	104.87910002793917	0.0	59.31289386463298
LP	../../instancesSurcharges/alpha0_3/Beasley/p16_2.txt	100	10	5	Optimal	39.44852805137634	B	58.744845184177976	62.79224354238434	121.53708872656232	0.0	80.85864550961962
LP	../../instancesSurcharges/alpha0_3/Beasley/p16_3.txt	100	10	10	Optimal	40.74732804298401	B	170.32902552062217	173.03235332181632	343.3613788424385	0.0	207.11561182599303
LP	../../instancesSurcharges/alpha0_3/Beasley/p16_4.txt	100	10	15	Optimal	89.36866688728333	B	254.54403152468166	255.77283740733512	510.31686893201675	0.0	306.2913820003794
LP	../../instancesSurcharges/alpha0_3/Beasley/p16_5.txt	100	10	20	Optimal	310.0434401035309	B	298.1038596688819	310.86604054755844	608.9699002164404	0.0	393.5050100966066
LP	../../instancesSurcharges/alpha0_3/Beasley/p17_1.txt	100	10	3	Optimal	23.480369091033936	B	48.44357394567837	49.016057574373306	97.45963152005167	0.0	54.5
LP	../../instancesSurcharges/alpha0_3/Beasley/p17_2.txt	100	10	5	Optimal	13.358206987380981	B	63.51479425789667	65.12347455304275	128.63826881093942	0.0	80.24518496663335
LP	../../instancesSurcharges/alpha0_3/Beasley/p17_3.txt	100	10	10	Optimal	97.93492698669434	B	172.56789521813536	159.45397335779907	332.02186857593443	0.0	211.30127323730227
LP	../../instancesSurcharges/alpha0_3/Beasley/p17_4.txt	100	10	15	Optimal	198.73754501342773	B	292.6834447297869	303.32222192571896	596.0056666555058	0.0	355.29973848341353
LP	../../instancesSurcharges/alpha0_3/Beasley/p17_5.txt	100	10	20	Optimal	93.35085701942444	B	308.3113501213077	298.2399571781532	606.5513072994609	0.0	395.01383576886013
LP	../../instancesSurcharges/alpha0_3/Beasley/p18_1.txt	100	10	3	Optimal	12.853824138641357	B	47.91624898639296	47.94809033545168	95.86433932184464	0.0	56.0
LP	../../instancesSurcharges/alpha0_3/Beasley/p18_2.txt	100	10	5	Optimal	51.02193093299866	B	69.13810018792807	64.09377695800964	133.23187714593772	0.0	85.4033661367799
