Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap	 As_pmedian	 Bs_pmedian	 As+Bs_pmedian
../instancesSurcharges/alpha0_3/Aleatoire/alea20_2_1.txt	20	2	2	Optimal	0.08494806289672852	B	99.0	104.0	203.0	1.0	104.0	0.0	51.18	72.29	123.47
../instancesSurcharges/alpha0_3/Aleatoire/alea20_2_2.txt	20	2	4	Optimal	0.6070740222930908	B	133.0	184.0	317.0	1.0	184.0	0.0	76.27	148.05	224.32
../instancesSurcharges/alpha0_3/Aleatoire/alea20_4_1.txt	20	4	2	Optimal	0.3723599910736084	B	62.0	72.0	134.0	1.0	72.0	0.0	32.95	53.96	86.91
../instancesSurcharges/alpha0_3/Aleatoire/alea20_4_2.txt	20	4	4	Optimal	2.1025779247283936	B	132.0	144.0	276.0	305.0	144.0	0.0	58.2	110.02	168.22
../instancesSurcharges/alpha0_3/Aleatoire/alea20_6_1.txt	20	6	2	Optimal	0.05348515510559082	B	60.0	71.0	131.0	1.0	71.0	0.0	33.24	55.52	88.76
../instancesSurcharges/alpha0_3/Aleatoire/alea20_6_2.txt	20	6	4	Optimal	0.48230910301208496	B	131.0	136.0	267.0	1.0	136.0	0.0	64.01	108.08	172.09
../instancesSurcharges/alpha0_3/Aleatoire/alea25_2_1.txt	25	2	2	Optimal	1.3919439315795898	B	83.0	98.0	181.0	1.0	98.0	0.0	47.47	67.35	114.82
../instancesSurcharges/alpha0_3/Aleatoire/alea25_2_2.txt	25	2	5	Optimal	0.4888908863067627	B	190.0	230.0	420.0	1.0	230.0	0.0	110.12	169.93	280.05
../instancesSurcharges/alpha0_3/Aleatoire/alea25_5_1.txt	25	5	2	Optimal	0.1363978385925293	B	63.0	64.0	127.0	1.0	64.0	0.0	30.45	50.64	81.09
../instancesSurcharges/alpha0_3/Aleatoire/alea25_5_2.txt	25	5	5	Optimal	4.37981390953064	B	179.0	184.0	363.0	575.0	184.0	0.0	101.56	155.53	257.09
