Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_2_1.txt	20	2	2	Optimal	0.009568929672241211	AB	48.97169811320755	50.47169811320755	99.4433962264151	0.0	172.2830188679245
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_2_2.txt	20	2	4	Optimal	0.03352689743041992	AB	67.13313238369687	63.28448292296355	130.41761530666042	0.0	244.68749962991703
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_4_1.txt	20	4	2	Optimal	0.007678031921386719	AB	39.500000000000014	39.5	79.00000000000001	0.0	107.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_4_2.txt	20	4	4	Optimal	0.025413990020751953	AB	61.951039020259266	64.66283629730962	126.6138753175689	0.0	182.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_6_1.txt	20	6	2	Optimal	0.007135868072509766	AB	55.5	45.0	100.5	0.0	115.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea20_6_2.txt	20	6	4	Optimal	0.026136159896850586	AB	78.85991379310344	71.48584511133359	150.34575890443705	0.0	222.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_2_1.txt	25	2	2	Optimal	0.03255200386047363	AB	37.17116062929594	31.45295668097589	68.62411731027183	0.0	112.02469928675497
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_2_2.txt	25	2	5	Optimal	0.051412105560302734	AB	96.185956925232	94.23187304331196	190.41782996854397	0.0	319.5590691598024
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_5_1.txt	25	5	2	Optimal	0.014904975891113281	AB	39.34774375953276	35.517547710278635	74.8652914698114	0.0	107.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_5_2.txt	25	5	5	Optimal	0.0584101676940918	AB	95.02343596059113	99.8604347074583	194.88387066804944	0.0	268.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_8_1.txt	25	8	2	Optimal	0.014089822769165039	AB	46.48074885703073	57.833593752146044	104.31434260917678	0.0	126.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea25_8_2.txt	25	8	5	Optimal	0.03232622146606445	AB	173.19736325919965	182.4856943518307	355.68305761103034	0.0	396.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea30_10_1.txt	30	10	3	Optimal	0.024806976318359375	AB	66.0	67.0	133.0	0.0	133.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea30_10_2.txt	30	10	6	Optimal	0.05223393440246582	AB	127.14845054945054	144.82259570494864	271.9710462543992	0.0	323.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea30_3_1.txt	30	3	3	Optimal	0.04854106903076172	AB	50.11870376235864	56.96190596765865	107.0806097300173	0.0	152.4200988535278
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea30_3_2.txt	30	3	6	Optimal	0.10152316093444824	AB	115.60564939789815	114.32876817008655	229.9344175679847	0.0	385.9492900096673
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea30_6_1.txt	30	6	3	Optimal	0.07410502433776855	AB	43.15960239309181	50.65997572981232	93.81957812290412	0.0	113.0036374063688
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea30_6_2.txt	30	6	6	Optimal	0.04978799819946289	AB	96.45115097074023	94.45566805145307	190.9068190221933	0.0	260.18941385113385
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea35_11_1.txt	35	11	3	Optimal	0.055977821350097656	AB	58.87870600357651	57.08835738574065	115.96706338931716	0.0	139.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea35_11_2.txt	35	11	7	Optimal	0.1348741054534912	AB	121.62545914421335	126.824217173673	248.44967631788637	0.0	280.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea35_3_1.txt	35	3	3	Optimal	0.11076903343200684	AB	54.534114286214304	58.25671351382367	112.79082780003797	0.0	182.44091866659696
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea35_3_2.txt	35	3	7	Optimal	0.25038599967956543	AB	127.30352629764263	138.62538368578822	265.92890998343086	0.0	444.66478223606657
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea35_7_1.txt	35	7	3	Optimal	0.08471298217773438	AB	50.825714285714284	50.098682254436085	100.92439654015037	0.0	126.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea35_7_2.txt	35	7	7	Optimal	0.2530059814453125	AB	118.03941570935679	118.21475760417837	236.25417331353515	0.0	330.95360884151773
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea40_13_1.txt	40	13	4	Optimal	0.1139059066772461	AB	71.94869614308993	74.5	146.44869614308993	0.0	172.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea40_13_2.txt	40	13	8	Optimal	0.1916980743408203	AB	143.3313400639965	159.441309824703	302.7726498886995	0.0	350.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea40_4_1.txt	40	4	4	Optimal	0.22624683380126953	AB	59.47918250562045	65.9399689123303	125.41915141795076	0.0	193.47151601029987
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea40_4_2.txt	40	4	8	Optimal	0.4410080909729004	AB	111.82842187601656	129.95183207442403	241.7802539504406	0.0	432.903795431506
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea40_8_1.txt	40	8	4	Optimal	0.11073899269104004	AB	77.51122527967628	77.62903225806451	155.1402575377408	0.0	180.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea40_8_2.txt	40	8	8	Optimal	0.25333499908447266	AB	151.0066149553937	157.51322991078737	308.5198448661811	0.0	400.2799245294935
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea45_15_1.txt	45	15	4	Optimal	0.12058305740356445	AB	70.06340416255658	72.4467186252055	142.5101227877621	0.0	182.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea45_15_2.txt	45	15	9	Optimal	0.23557114601135254	AB	166.45411129431002	181.74557994183263	348.19969123614266	0.0	389.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea45_4_1.txt	45	4	4	Optimal	0.2878990173339844	AB	55.765265059186106	61.782786692622444	117.54805175180854	0.0	191.87385505385583
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea45_4_2.txt	45	4	9	Optimal	0.4929819107055664	AB	145.88058231493153	151.0273838642602	296.9079661791917	0.0	461.39418949788006
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea45_9_1.txt	45	9	4	Optimal	0.14381909370422363	AB	93.15945388974755	111.26851851851852	204.42797240826607	0.0	264.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea45_9_2.txt	45	9	9	Optimal	0.6881639957427979	AB	165.8968809041392	167.29958537457745	333.1964662787167	0.0	473.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea50_10_1.txt	50	10	5	Optimal	0.34198784828186035	AB	74.83668185522887	75.08691988283826	149.92360173806713	0.0	196.0
LP	../../instancesSurcharges/alpha0_3/Aleatoire/alea50_10_2.txt	50	10	10	Optimal	0.3686060905456543	AB	165.59345182236868	176.08846509141674	341.6819169137854	0.0	430.1992062779267
