Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_1/Beasley/p14_1.txt	100	10	3	TimeLimit	3600.0554978847504	B	89.0	100.0	189.0	832.0	86.0	0.14
MIP	../../instancesSurcharges/alpha0_1/Beasley/p14_2.txt	100	10	5	TimeLimit	3600.0246160030365	B	136.0	174.0	310.0	656.0	148.0	0.14942528735632185
MIP	../../instancesSurcharges/alpha0_1/Beasley/p14_3.txt	100	10	10	TimeLimit	3600.197911977768	B	347.0	378.0	725.0	608.0	335.0	0.11375661375661375
MIP	../../instancesSurcharges/alpha0_1/Beasley/p14_4.txt	100	10	15	TimeLimit	3600.113562107086	B	582.0	713.0	1295.0	271.0	471.0	0.3394109396914446
MIP	../../instancesSurcharges/alpha0_1/Beasley/p14_5.txt	100	10	20	TimeLimit	3600.0470609664917	B	696.0	797.0	1493.0	39.0	630.0	0.2095357590966123
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_1.txt	100	10	3	TimeLimit	3600.0101220607758	B	98.0	103.0	201.0	794.0	85.0	0.17475728155339806
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_2.txt	100	10	5	TimeLimit	3600.013824939728	B	164.0	173.0	337.0	773.0	152.0	0.12138728323699421
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_3.txt	100	10	10	TimeLimit	3600.031758069992	B	356.0	392.0	748.0	656.0	299.0	0.2372448979591837
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_4.txt	100	10	15	TimeLimit	3600.0595231056213	B	560.0	634.0	1194.0	291.0	469.0	0.26025236593059936
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_5.txt	100	10	20	TimeLimit	3600.060781955719	B	684.0	834.0	1518.0	1766.0	638.0	0.23501199040767387
MIP	../../instancesSurcharges/alpha0_1/Beasley/p16_1.txt	100	10	3	TimeLimit	3600.029021024704	B	94.0	105.0	199.0	1936.0	98.0	0.06666666666666667
MIP	../../instancesSurcharges/alpha0_1/Beasley/p16_2.txt	100	10	5	TimeLimit	3600.0836770534515	B	174.0	178.0	352.0	252.0	145.0	0.1853932584269663
MIP	../../instancesSurcharges/alpha0_1/Beasley/p16_3.txt	100	10	10	TimeLimit	3600.021870136261	B	336.0	360.0	696.0	826.0	329.0	0.08611111111111111
MIP	../../instancesSurcharges/alpha0_1/Beasley/p16_4.txt	100	10	15	TimeLimit	3600.0370650291443	B	556.0	629.0	1185.0	228.0	477.0	0.24165341812400637
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_1.txt	100	10	3	TimeLimit	3600.010479927063	B	95.0	111.0	206.0	668.0	86.0	0.22522522522522523
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_2.txt	100	10	5	TimeLimit	3600.055172920227	B	188.0	200.0	388.0	277.0	139.0	0.305
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_3.txt	100	10	10	TimeLimit	3600.013008117676	B	392.0	446.0	838.0	54.0	323.0	0.2757847533632287
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_4.txt	100	10	15	TimeLimit	3600.1860811710358	B	576.0	674.0	1250.0	188.0	568.0004733704973	0.15726932734347585
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_5.txt	100	10	20	TimeLimit	3600.1085090637207	B	695.0	832.0	1527.0	204.0	602.0	0.2764423076923077
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_1.txt	100	10	3	TimeLimit	3600.007609128952	B	91.0	100.0	191.0	2628.0	90.0	0.1
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_2.txt	100	10	5	TimeLimit	3600.016247987747	B	171.0	187.0	358.0	1110.0	157.0	0.16042780748663102
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_3.txt	100	10	10	TimeLimit	3600.0928070545197	B	329.0	354.0	683.0	565.0	290.0	0.1807909604519774
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_4.txt	100	10	15	TimeLimit	3600.037414073944	B	519.0	583.0	1102.0	320.0	466.0	0.2006861063464837
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_5.txt	100	10	20	TimeLimit	3600.048866033554	B	735.0	971.0	1706.0	1910.0	605.0	0.3769309989701339
MIP	../../instancesSurcharges/alpha0_1/Beasley/p19_1.txt	100	10	3	TimeLimit	3600.0227789878845	B	93.0	100.0	193.0	1959.0	85.0	0.15
MIP	../../instancesSurcharges/alpha0_1/Beasley/p19_2.txt	100	10	5	TimeLimit	3601.0372428894043	B	154.0	173.0	327.0	695.0	142.0	0.1791907514450867
MIP	../../instancesSurcharges/alpha0_1/Beasley/p19_3.txt	100	10	10	TimeLimit	4593.037938117981	B	368.0	473.0	841.0	70.0	298.0	0.3699788583509514
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_1.txt	50	5	3	Optimal	241.80034112930298	B	134.0	155.0	289.0	2340.0	155.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_2.txt	50	5	5	Optimal	317.10662508010864	B	251.0	285.0	536.0	1969.0	285.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_3.txt	50	5	10	Optimal	302.932984828949	B	544.0	592.0	1136.0	1347.0	592.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_4.txt	50	5	15	Optimal	823.5889258384705	B	658.0	792.0	1450.0	1614.0	792.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_5.txt	50	5	20	Optimal	2727.6267001628876	B	889.0	1025.0	1914.0	1778.0	1025.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p20_1.txt	100	10	3	TimeLimit	3600.0059411525726	B	111.0	112.0	223.0	7161.0	100.0	0.10714285714285714
MIP	../../instancesSurcharges/alpha0_1/Beasley/p20_2.txt	100	10	5	TimeLimit	3600.0523750782013	B	144.0	175.0	319.0	386.0	136.0	0.22285714285714286
MIP	../../instancesSurcharges/alpha0_1/Beasley/p20_5.txt	100	10	20	TimeLimit	5211.194999933243	B	641.0	785.0	1426.0	144.0	588.0	0.25095541401273885
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_1.txt	50	5	3	Optimal	45.771775007247925	B	126.0	152.0	278.0	1063.0	152.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_2.txt	50	5	5	Optimal	400.45988512039185	B	218.0	267.0	485.0	2617.0	267.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_3.txt	50	5	10	Optimal	150.99315690994263	B	433.0	561.0	994.0	1084.0	561.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_4.txt	50	5	15	Optimal	1132.475105047226	B	730.0	801.0	1531.0	2186.0	801.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_5.txt	50	5	20	TimeLimit	11846.928053855896	B	861.0	1052.0	1913.0	334.0	848.0	0.19391634980988592
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_1.txt	50	5	3	Optimal	128.79091501235962	B	126.0	152.0	278.0	1605.0	152.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_2.txt	50	5	5	Optimal	177.35139513015747	B	230.0	278.0	508.0	1347.0	278.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_3.txt	50	5	10	Optimal	216.91867303848267	B	501.0	597.0	1098.0	2259.0	597.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_4.txt	50	5	15	TimeLimit	26601.965845823288	B	770.0	826.0	1596.0	270.0	735.0	0.11016949152542373
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_5.txt	50	5	20	TimeLimit	56458.13052892685	B	926.0	1142.0	2068.0	1104.0	961.0	0.1584938704028021
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_1.txt	50	5	3	Optimal	73.53881883621216	B	148.0	162.0	310.0	1564.0	162.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_2.txt	50	5	5	Optimal	223.57983112335205	B	206.0	262.0	468.0	1363.0	262.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_3.txt	50	5	10	Optimal	495.8278708457947	B	570.0	599.0	1169.0	6610.0	599.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_4.txt	50	5	15	Optimal	708.3261940479279	B	737.0	861.0	1598.0	1430.0	861.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_5.txt	50	5	20	Optimal	1825.0693759918213	B	988.0	1107.0	2095.0	1649.0	1107.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p5_1.txt	50	5	3	Optimal	396.05293893814087	B	144.0	162.0	306.0	2792.0	162.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p5_2.txt	50	5	5	Optimal	746.1315131187439	B	212.0	281.0	493.0	5942.0	281.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p5_3.txt	50	5	10	Optimal	888.1640908718109	B	470.0	571.0	1041.0	1433.0	571.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p5_4.txt	50	5	15	Optimal	3525.8855080604553	B	689.0	879.0	1568.0	1333.0	879.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p5_5.txt	50	5	20	TimeLimit	3927.283607006073	B	1012.0	1145.0	2157.0	808.0	899.0	0.21484716157205241
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_1.txt	50	5	3	Optimal	221.60771703720093	B	144.0	162.0	306.0	2340.0	162.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_2.txt	50	5	5	Optimal	522.070524930954	B	243.0	275.0	518.0	3776.0	275.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_3.txt	50	5	10	Optimal	286.94742584228516	B	457.0	580.0	1037.0	1044.0	580.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_4.txt	50	5	15	TimeLimit	63518.25854206085	B	704.0	863.0	1567.0	1108.0	748.0	0.1332560834298957
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_5.txt	50	5	20	TimeLimit	3794.9518949985504	B	865.0	1148.0	2013.0	902.0	924.0	0.1951219512195122
MIP	../../instancesSurcharges/alpha0_1/Beasley/p7_1.txt	50	5	3	Optimal	49.49426579475403	B	131.0	147.0	278.0	1228.0	147.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p7_2.txt	50	5	5	Optimal	171.4294831752777	B	205.0	240.0	445.0	1786.0	240.0	0.0
../../instancesSurcharges/alpha0_1/Beasley/p7_3.txt	B	INFEASIBLE
MIP	../../instancesSurcharges/alpha0_1/Beasley/p7_4.txt	50	5	15	Optimal	330.8887791633606	B	639.0	765.0	1404.0	1173.0	765.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p7_5.txt	50	5	20	TimeLimit	3600.010010957718	B	864.0	1073.0	1937.0	1998.0	1020.0	0.049394221808014914
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_1.txt	50	5	3	Optimal	82.79410004615784	B	130.0	150.0	280.0	1165.0	150.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_2.txt	50	5	5	Optimal	416.7349388599396	B	231.0	266.0	497.0	4061.0	266.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_3.txt	50	5	10	TimeLimit	3600.105334997177	B	549.0	705.0	1254.0	348909.0	702.0	0.00425531914893617
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_4.txt	50	5	15	TimeLimit	4859.949093103409	B	733.0	793.0	1526.0	1127.0	768.0	0.031525851197982346
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_5.txt	50	5	20	TimeLimit	29902.191843032837	B	969.0	1079.0	2048.0	1013.0	967.0	0.10379981464318813
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_1.txt	50	5	3	Optimal	184.39496898651123	B	155.0	164.0	319.0	8874.0	164.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_2.txt	50	5	5	Optimal	172.961590051651	B	233.0	253.0	486.0	1675.0	253.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_3.txt	50	5	10	Optimal	631.8385019302368	B	506.0	552.0	1058.0	1596.0	552.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_4.txt	50	5	15	Optimal	3036.142771959305	B	600.0	728.0	1328.0	1188.0	728.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_5.txt	50	5	20	TimeLimit	3935.545026779175	B	899.0	1085.0	1984.0	675.0	853.0	0.21382488479262673
