Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_1.txt	50	5	3	Optimal	1.0512809753417969	B	55.112968527803034	52.884703476827944	107.99767200463097	0.0	65.93360332244822
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_2.txt	50	5	5	Optimal	1.5559258460998535	B	94.769353385972	107.08983366680874	201.85918705278073	0.0	128.6614017245154
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_3.txt	50	5	10	Optimal	2.3525590896606445	B	226.7960075002987	258.05034446628105	484.84635196657973	0.0	310.68894539740654
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_4.txt	50	5	15	Optimal	6.080042839050293	B	337.1808103096694	338.83478270466793	676.0155930143374	0.0	437.489811627878
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_5.txt	50	5	20	Optimal	13.932388067245483	B	326.37437946991895	342.18624111188893	668.5606205818078	0.0	537.0277780549796
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_1.txt	100	10	3	Optimal	9.3104829788208	B	54.307886991606054	56.78885351660825	111.09674050821431	0.0	61.5
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_2.txt	100	10	5	Optimal	54.64654493331909	B	67.2616348999668	66.44943544734747	133.71107034731426	0.0	86.27093977460336
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_3.txt	100	10	10	Optimal	103.7297580242157	B	154.7380886612547	154.1983261860037	308.9364148472584	0.0	189.2653427356605
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_4.txt	100	10	15	Optimal	96.26509714126587	B	222.61795189474876	230.75156959364284	453.36952148839157	0.0	286.287967444282
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_5.txt	100	10	20	Optimal	103.4226701259613	B	317.70630328492166	322.21578731584503	639.9220906007668	0.0	384.41020146187867
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_1.txt	100	10	3	Optimal	43.26783490180969	B	38.06174644523395	37.15137648362499	75.21312292885895	0.0	49.5
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_2.txt	100	10	5	Optimal	25.30783700942993	B	73.64729323031574	81.7338607431634	155.38115397347914	0.0	95.4907331267296
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_3.txt	100	10	10	Optimal	72.50684404373169	B	148.29055745186798	150.5357194065375	298.8262768584055	0.0	186.93080427159683
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_4.txt	100	10	15	Optimal	286.20867586135864	B	286.74114635724015	293.813532943144	580.5546793003841	0.0	342.9115466934456
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_5.txt	100	10	20	Optimal	466.5323281288147	B	346.5642100040394	340.9584349321188	687.5226449361583	0.0	425.4098902608456
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_1.txt	100	10	3	Optimal	185.2157518863678	B	49.9914521082409	53.78895019826947	103.78040230651037	0.0	62.90261992861401
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_2.txt	100	10	5	Optimal	108.92441487312317	B	72.70762639110248	76.18284542672166	148.89047181782414	0.0	90.37525877477806
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_3.txt	100	10	10	Optimal	140.55641198158264	B	142.24931858086134	152.0670885766799	294.3164071575412	0.0	184.4804824929589
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_4.txt	100	10	15	Optimal	165.63646984100342	B	229.5292057281755	235.2426237070394	464.7718294352149	0.0	294.7328796253301
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_5.txt	100	10	20	Optimal	1603.3777000904083	B	338.0697593615095	328.1872548730431	666.2570142345526	0.0	424.2371306902612
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_1.txt	100	10	3	Optimal	60.35227680206299	B	48.45734624956721	52.868743280870916	101.32608953043813	0.0	59.5
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_2.txt	100	10	5	Optimal	199.6814830303192	B	81.43705100589541	79.1051023530563	160.5421533589517	0.0	91.8079514110973
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_3.txt	100	10	10	Optimal	779.2785861492157	B	177.67127515458301	193.79765297068354	371.46892812526653	0.0	219.95365574996399
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_4.txt	100	10	15	Optimal	245.08264017105103	B	223.59394642416083	243.89244637673232	467.48639280089316	0.0	302.13107521545743
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_5.txt	100	10	20	Optimal	666.6214509010315	B	376.11841401451943	385.36539967847443	761.4838136929939	0.0	447.59859825203824
LP	../../instancesSurcharges/alpha0_2/Beasley/p15_1.txt	100	10	3	Optimal	132.16505002975464	B	39.70854553394646	45.56806560083005	85.27661113477652	0.0	50.79576688197954
