Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_2/Beasley/p17_5.txt	100	10	20	TimeLimit	3600.0857949256897	B	697.0	835.0	1532.0	204.0	595.0	0.2874251497005988
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_1.txt	100	10	3	TimeLimit	3600.0076220035553	B	93.0	95.0	188.0	5039.0	91.0	0.042105263157894736
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_2.txt	100	10	5	TimeLimit	3600.013635158539	B	166.0	184.0	350.0	1295.0	157.0	0.14673913043478262
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_3.txt	100	10	10	TimeLimit	3600.1203260421753	B	318.0	346.0	664.0	903.0	302.0	0.12716763005780346
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_4.txt	100	10	15	TimeLimit	3600.0533859729767	B	530.0	583.0	1113.0	551.0	473.0	0.18867924528301888
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_5.txt	100	10	20	TimeLimit	3600.0841629505157	B	732.0	816.0	1548.0	366.0	601.0	0.26348039215686275
MIP	../../instancesSurcharges/alpha0_2/Beasley/p19_1.txt	100	10	3	TimeLimit	3600.008309841156	B	84.0	94.0	178.0	2705.0	87.0	0.07446808510638298
MIP	../../instancesSurcharges/alpha0_2/Beasley/p19_2.txt	100	10	5	TimeLimit	3600.0231511592865	B	157.0	174.0	331.0	1194.0	147.0	0.15517241379310345
MIP	../../instancesSurcharges/alpha0_2/Beasley/p19_3.txt	100	10	10	TimeLimit	3600.0860459804535	B	341.0	388.0	729.0	679.0	304.0	0.21649484536082475
MIP	../../instancesSurcharges/alpha0_2/Beasley/p19_4.txt	100	10	15	TimeLimit	4669.615905046463	B	723.0	978.0	1701.0	11.0	464.0	0.5255623721881391
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_1.txt	50	5	3	Optimal	212.66215586662292	B	146.0	155.0	301.0	2393.0	155.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_2.txt	50	5	5	Optimal	360.18743801116943	B	258.0	284.0	542.0	2506.0	284.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_3.txt	50	5	10	Optimal	334.68820095062256	B	488.0	581.0	1069.0	1552.0	581.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_4.txt	50	5	15	TimeLimit	3600.047772884369	B	653.0	792.0	1445.0	834.0	710.0	0.10353535353535354
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_5.txt	50	5	20	Optimal	2542.9224898815155	B	949.0	1024.0	1973.0	1974.0	1024.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_1.txt	100	10	3	TimeLimit	3600.0053770542145	B	89.0	109.0	198.0	1244.0	83.0	0.23853211009174313
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_2.txt	100	10	5	TimeLimit	3600.1406989097595	B	149.0	170.0	319.0	898.0	142.0	0.16470588235294117
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_3.txt	100	10	10	TimeLimit	12436.086285114288	B	345.0	400.0	745.0	434.0	287.0	0.2825
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_4.txt	100	10	15	TimeLimit	17799.645181894302	B	637.0	739.0	1376.0	53.0	450.0	0.3910690121786198
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_5.txt	100	10	20	TimeLimit	5222.735520124435	B	697.0	833.0	1530.0	145.0	587.0	0.29531812725090034
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_1.txt	50	5	3	Optimal	63.67315101623535	B	125.0	152.0	277.0	1235.0	152.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_2.txt	50	5	5	Optimal	448.6560480594635	B	226.0	266.0	492.0	3154.0	266.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_3.txt	50	5	10	Optimal	224.603257894516	B	440.0	561.0	1001.0	1359.0	561.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_4.txt	50	5	15	Optimal	1120.0884940624237	B	721.0	801.0	1522.0	2393.0	801.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_5.txt	50	5	20	TimeLimit	11702.326503038406	B	878.0	1098.0	1976.0	437.0	855.0	0.22131147540983606
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_1.txt	50	5	3	Optimal	76.15934014320374	B	122.0	152.0	274.0	1283.0	152.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_2.txt	50	5	5	Optimal	390.69804310798645	B	251.0	278.0	529.0	2456.0	278.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_3.txt	50	5	10	TimeLimit	26668.617192029953	B	500.0	570.0	1070.0	4929.0	552.0	0.031578947368421054
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_4.txt	50	5	15	Optimal	794.6694791316986	B	768.0	813.0	1581.0	1680.0	813.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_5.txt	50	5	20	TimeLimit	55654.60489797592	B	1141.0	1329.0	2470.0	9.0	871.0	0.34462001504890893
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_1.txt	50	5	3	Optimal	40.02209496498108	B	153.0	162.0	315.0	1061.0	162.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_2.txt	50	5	5	Optimal	254.79082608222961	B	202.0	262.0	464.0	1655.0	262.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_3.txt	50	5	10	Optimal	381.9320328235626	B	493.0	574.0	1067.0	1774.0	574.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_4.txt	50	5	15	Optimal	1063.5580291748047	B	720.0	861.0	1581.0	3891.0	861.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_5.txt	50	5	20	Optimal	1637.8327178955078	B	985.0	1107.0	2092.0	2029.0	1107.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_1.txt	50	5	3	Optimal	223.44679284095764	B	144.0	162.0	306.0	2259.0	162.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_2.txt	50	5	5	Optimal	1712.6944580078125	B	233.0	281.0	514.0	9060.0	281.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_3.txt	50	5	10	TimeLimit	3600.0252590179443	B	479.0	571.0	1050.0	78718.0	570.0	0.0017513134851138354
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_4.txt	50	5	15	Optimal	961.4882950782776	B	735.0	855.0	1590.0	2445.0	855.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_5.txt	50	5	20	TimeLimit	3600.019434928894	B	1027.0	1132.0	2159.0	693.0	912.0	0.19434628975265017
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_1.txt	50	5	3	Optimal	272.7444689273834	B	118.0	162.0	280.0	3376.0	162.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_2.txt	50	5	5	Optimal	875.6473801136017	B	230.0	271.0	501.0	5745.0	271.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_3.txt	50	5	10	Optimal	253.5187611579895	B	436.0	580.0	1016.0	1099.0	580.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_4.txt	50	5	15	TimeLimit	62527.288560152054	B	732.0	868.0	1600.0	131.0	678.0	0.21889400921658986
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_5.txt	50	5	20	TimeLimit	3795.0642199516296	B	749.0	1136.0	1885.0	1220.0	936.0	0.176056338028169
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_1.txt	50	5	3	Optimal	63.386528968811035	B	139.0	147.0	286.0	1840.0	147.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_2.txt	50	5	5	Optimal	169.0023169517517	B	182.0	240.0	422.0	2414.0	240.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_3.txt	50	5	10	Optimal	89.93778991699219	B	419.0	545.0	964.0	165.0	545.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_4.txt	50	5	15	Optimal	639.4321529865265	B	631.0	752.0	1383.0	1302.0	752.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_5.txt	50	5	20	Optimal	3463.837933063507	B	944.0	1048.0	1992.0	2580.0	1048.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_1.txt	50	5	3	Optimal	150.267009973526	B	136.0	150.0	286.0	3055.0	150.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_2.txt	50	5	5	Optimal	237.79421401023865	B	232.0	263.0	495.0	1301.0	263.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_3.txt	50	5	10	TimeLimit	3600.0242071151733	B	545.0	644.0	1189.0	255321.0	635.0	0.013975155279503106
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_4.txt	50	5	15	Optimal	522.9533078670502	B	737.0	793.0	1530.0	1069.0	793.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p8_5.txt	50	5	20	TimeLimit	4244.132265090942	B	1032.0	1308.0	2340.0	13.0	896.0	0.3149847094801223
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_1.txt	50	5	3	Optimal	83.79571795463562	B	125.0	149.0	274.0	1297.0	149.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_2.txt	50	5	5	Optimal	339.7657608985901	B	233.0	253.0	486.0	2958.0	253.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_3.txt	50	5	10	Optimal	287.2961211204529	B	489.0	546.0	1035.0	1732.0	546.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_4.txt	50	5	15	TimeLimit	26462.702735185623	B	671.0	952.0	1623.0	4.0	589.0	0.38130252100840334
MIP	../../instancesSurcharges/alpha0_2/Beasley/p9_5.txt	50	5	20	TimeLimit	3750.0155470371246	B	803.0	1016.0	1819.0	1073.0	887.0	0.12696850393700787
