Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_1.txt	50	5	3	Optimal	0.31600189208984375	A	56.18391828331354	113.2739119754615	169.45783025877503	0.0	65.36150871464407
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_2.txt	50	5	5	Optimal	0.961298942565918	A	113.48376863711096	256.58559727606706	370.069365913178	0.0	127.65015228284724
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_3.txt	50	5	10	Optimal	1.962860107421875	A	267.3709157254372	511.61116374581326	778.9820794712505	0.0	307.11223696063183
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_4.txt	50	5	15	Optimal	3.10927414894104	A	346.9610950613438	725.284880579202	1072.2459756405458	0.0	434.8368798283416
LP	../../instancesSurcharges/alpha0_2/Beasley/p10_5.txt	50	5	20	Optimal	9.784584045410156	A	348.52171173880146	651.1275546570007	999.6492663958022	0.0	536.9765780684521
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_1.txt	100	10	3	Optimal	5.128323078155518	A	55.0	192.98079368244885	247.98079368244885	0.0	55.0
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_2.txt	100	10	5	Optimal	7.074152946472168	A	74.82297931158293	296.4631031746367	371.2860824862196	0.0	83.13677742609983
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_3.txt	100	10	10	Optimal	20.72818684577942	A	151.04322809906	566.6288538284799	717.6720819275399	0.0	185.79309368160364
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_4.txt	100	10	15	Optimal	49.37697505950928	A	230.71683008411094	717.6713147216914	948.3881448058023	0.0	284.71763433648226
LP	../../instancesSurcharges/alpha0_2/Beasley/p11_5.txt	100	10	20	Optimal	34.29475498199463	A	326.0432579714293	1053.3838598553432	1379.4271178267725	0.0	374.91821268389236
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_1.txt	100	10	3	Optimal	13.17157506942749	A	43.676124844917574	173.93298464307514	217.60910948799273	0.0	48.16973982515364
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_2.txt	100	10	5	Optimal	6.8652520179748535	A	77.47379276186767	281.5242035107529	358.9979962726206	0.0	94.390045328935
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_3.txt	100	10	10	Optimal	15.963277101516724	A	156.36143493204708	537.404594111276	693.766029043323	0.0	185.92526780434542
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_4.txt	100	10	15	Optimal	36.35263800621033	A	298.82900331350095	1105.712190539927	1404.541193853428	0.0	331.3004437844718
LP	../../instancesSurcharges/alpha0_2/Beasley/p12_5.txt	100	10	20	Optimal	88.20402312278748	A	347.34199891524406	1018.4253681828933	1365.7673670981374	0.0	422.41738209330134
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_1.txt	100	10	3	Optimal	10.840935945510864	A	57.40924845737142	217.8225870368273	275.2318354941987	0.0	60.61181600728945
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_2.txt	100	10	5	Optimal	20.31165909767151	A	79.85409421552781	304.78708636830254	384.64118058383036	0.0	85.20125170370443
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_3.txt	100	10	10	Optimal	29.873867988586426	A	149.22493233784746	584.4296798823473	733.6546122201947	0.0	181.61011769734864
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_4.txt	100	10	15	Optimal	41.58778691291809	A	245.03444499978667	774.4365211378465	1019.4709661376332	0.0	293.71968321837363
LP	../../instancesSurcharges/alpha0_2/Beasley/p13_5.txt	100	10	20	Optimal	322.48761200904846	A	340.9148290180628	930.5197728992795	1271.4346019173422	0.0	423.3840450487331
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_1.txt	100	10	3	Optimal	56.26805400848389	A	54.0	165.31994841512022	219.31994841512022	0.0	54.0
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_2.txt	100	10	5	Optimal	28.613245010375977	A	84.85917777547772	395.8006316389824	480.65980941446014	0.0	86.69290359322629
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_3.txt	100	10	10	Optimal	129.5630340576172	A	196.9997265123728	667.7212122032786	864.7209387156514	0.0	210.62712675792366
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_4.txt	100	10	15	Optimal	174.53685903549194	A	263.33892769560237	925.5631956980233	1188.9021233936255	0.0	297.14820051742544
LP	../../instancesSurcharges/alpha0_2/Beasley/p14_5.txt	100	10	20	Optimal	315.63666701316833	A	363.29380923388237	1004.4355655464688	1367.729374780351	0.0	442.1902690311369
LP	../../instancesSurcharges/alpha0_2/Beasley/p15_1.txt	100	10	3	Optimal	16.804569005966187	A	47.27765327284134	161.70601190231645	208.9836651751578	0.0	49.68295740085713
LP	../../instancesSurcharges/alpha0_2/Beasley/p15_2.txt	100	10	5	Optimal	86.17101001739502	A	80.26160665026214	296.81812590635224	377.0797325566144	0.0	94.66824162283837
LP	../../instancesSurcharges/alpha0_2/Beasley/p15_3.txt	100	10	10	Optimal	55.60896182060242	A	154.6192544675022	461.83311635173146	616.4523708192337	0.0	184.14702921687507
LP	../../instancesSurcharges/alpha0_2/Beasley/p15_4.txt	100	10	15	Optimal	186.55502891540527	A	278.57958868476976	1035.5702102282164	1314.1497989129862	0.0	295.68852669716847
LP	../../instancesSurcharges/alpha0_2/Beasley/p15_5.txt	100	10	20	Optimal	501.08494305610657	A	318.6414330557252	773.3742230431178	1092.015656098843	0.0	425.54712122984677
LP	../../instancesSurcharges/alpha0_2/Beasley/p16_1.txt	100	10	3	Optimal	19.738845109939575	A	49.7628043016342	191.82723989498152	241.5900441966157	0.0	52.496042524856776
LP	../../instancesSurcharges/alpha0_2/Beasley/p16_2.txt	100	10	5	Optimal	34.97271490097046	A	64.97096008216349	252.75198743132762	317.72294751349114	0.0	80.2306125910171
LP	../../instancesSurcharges/alpha0_2/Beasley/p16_3.txt	100	10	10	Optimal	99.65376901626587	A	172.85396625883698	564.3268409819134	737.1808072407504	0.0	201.94773057760116
LP	../../instancesSurcharges/alpha0_2/Beasley/p16_4.txt	100	10	15	Optimal	124.095458984375	A	280.49392282759476	896.4440835375425	1176.9380063651372	0.0	299.9928674026992
LP	../../instancesSurcharges/alpha0_2/Beasley/p16_5.txt	100	10	20	Optimal	509.120924949646	A	302.9993310416659	1143.2528936588387	1446.2522247005047	0.0	392.50751137823795
LP	../../instancesSurcharges/alpha0_2/Beasley/p17_1.txt	100	10	3	Optimal	57.81612491607666	A	49.031554567089465	274.0	323.0315545670895	0.0	50.88124697667135
