Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_2/Beasley/p17_2.txt	100	10	5	TimeLimit	3600.0143477916718	A	116.0	561.0	677.0	1795.0	99.0	0.14655172413793102
MIP	../../instancesSurcharges/alpha0_2/Beasley/p17_3.txt	100	10	10	TimeLimit	3600.024069070816	A	257.0	1066.0	1323.0	801.0	240.0	0.06614785992217899
MIP	../../instancesSurcharges/alpha0_2/Beasley/p17_4.txt	100	10	15	TimeLimit	3600.092840909958	A	400.0	1576.0	1976.0	348.0	376.0	0.06
MIP	../../instancesSurcharges/alpha0_2/Beasley/p17_5.txt	100	10	20	TimeLimit	3600.1038999557495	A	524.0	2088.0	2612.0	476.0	440.0	0.16030534351145037
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_1.txt	100	10	3	TimeLimit	3600.00905585289	A	71.0	333.0	404.0	5134.0	65.0	0.08450704225352113
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_2.txt	100	10	5	TimeLimit	3600.0422701835632	A	128.0	543.0	671.0	1450.0	105.0	0.1796875
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_3.txt	100	10	10	TimeLimit	3600.0127749443054	A	258.0	1063.0	1321.0	1201.0	213.0	0.1744186046511628
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_4.txt	100	10	15	TimeLimit	3600.0220828056335	A	361.0	1595.0	1956.0	1039.0	335.0	0.07202216066481995
MIP	../../instancesSurcharges/alpha0_2/Beasley/p18_5.txt	100	10	20	TimeLimit	3600.270905017853	A	516.0	2228.0	2744.0	467.0	443.0	0.14147286821705427
MIP	../../instancesSurcharges/alpha0_2/Beasley/p19_1.txt	100	10	3	Optimal	144.07898807525635	A	66.0	290.0	356.0	40.0	66.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p19_2.txt	100	10	5	TimeLimit	3600.016517162323	A	114.0	540.0	654.0	1591.0	105.0	0.07894736842105263
MIP	../../instancesSurcharges/alpha0_2/Beasley/p19_3.txt	100	10	10	TimeLimit	3600.0255398750305	A	258.0	993.0	1251.0	918.0	221.0	0.1434108527131783
MIP	../../instancesSurcharges/alpha0_2/Beasley/p19_4.txt	100	10	15	TimeLimit	3600.0310711860657	A	365.0	1555.0	1920.0	1089.0	343.0	0.06027397260273973
MIP	../../instancesSurcharges/alpha0_2/Beasley/p19_5.txt	100	10	20	TimeLimit	3600.0493428707123	A	482.0	2060.0	2542.0	345.0	435.0	0.0975103734439834
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_1.txt	50	5	3	Optimal	67.63160705566406	A	100.0	279.0	379.0	934.0	100.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_2.txt	50	5	5	Optimal	69.77603006362915	A	168.0	471.0	639.0	278.0	168.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_3.txt	50	5	10	Optimal	82.84949517250061	A	399.0	1101.0	1500.0	256.0	399.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_4.txt	50	5	15	Optimal	137.5303270816803	A	537.0	1640.0	2177.0	249.0	537.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p1_5.txt	50	5	20	Optimal	364.7182059288025	A	666.0	1850.0	2516.0	308.0	666.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_1.txt	100	10	3	TimeLimit	3600.018592119217	A	69.0	340.0	409.0	5908.0	58.0	0.15942028985507245
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_2.txt	100	10	5	TimeLimit	3600.075497865677	A	103.0	549.0	652.0	3092.0	99.0	0.038834951456310676
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_3.txt	100	10	10	TimeLimit	3600.0267510414124	A	224.0	992.0	1216.0	1116.0	200.0	0.10714285714285714
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_4.txt	100	10	15	TimeLimit	5911.12745308876	A	350.0	1640.0	1990.0	434.0	327.0	0.06571428571428571
MIP	../../instancesSurcharges/alpha0_2/Beasley/p20_5.txt	100	10	20	TimeLimit	3944.543009996414	A	508.0	1945.0	2453.0	105.0	417.0	0.17913385826771652
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_1.txt	50	5	3	Optimal	19.26667594909668	A	98.0	320.0	418.0	118.0	98.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_2.txt	50	5	5	Optimal	101.39702296257019	A	178.0	540.0	718.0	511.0	178.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_3.txt	50	5	10	Optimal	35.51046705245972	A	366.0	938.0	1304.0	71.0	366.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_4.txt	50	5	15	Optimal	118.55336785316467	A	538.0	1406.0	1944.0	142.0	538.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p2_5.txt	50	5	20	Optimal	502.76486897468567	A	664.0	1905.0	2569.0	584.0	664.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_1.txt	50	5	3	Optimal	20.73050093650818	A	100.0	303.0	403.0	108.0	100.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_2.txt	50	5	5	Optimal	90.91662907600403	A	178.0	496.0	674.0	732.0	178.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_3.txt	50	5	10	Optimal	51.833983182907104	A	435.0	1004.0	1439.0	103.0	435.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_4.txt	50	5	15	Optimal	50.715967893600464	A	466.0	1451.0	1917.0	73.0	466.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p3_5.txt	50	5	20	TimeLimit	3600.0275979042053	A	713.0	1856.0	2569.0	221.0	617.0	0.13464235624123422
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_1.txt	50	5	3	Optimal	11.920542001724243	A	101.0	295.0	396.0	49.0	101.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_2.txt	50	5	5	Optimal	23.161458015441895	A	158.0	459.0	617.0	120.0	158.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_3.txt	50	5	10	Optimal	63.29144215583801	A	424.0	988.0	1412.0	141.0	424.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_4.txt	50	5	15	Optimal	114.8495979309082	A	521.0	1593.0	2114.0	176.0	521.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p4_5.txt	50	5	20	Optimal	612.0722239017487	A	739.0	1895.0	2634.0	3822.0	739.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_1.txt	50	5	3	Optimal	14.653943061828613	A	89.0	300.0	389.0	84.0	89.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_2.txt	50	5	5	Optimal	37.40256690979004	A	148.0	503.0	651.0	133.0	148.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_3.txt	50	5	10	Optimal	37.80218315124512	A	362.0	993.0	1355.0	121.0	362.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_4.txt	50	5	15	Optimal	89.69728708267212	A	471.0	1625.0	2096.0	111.0	471.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p5_5.txt	50	5	20	Optimal	724.7485949993134	A	627.0	1822.0	2449.0	4052.0	627.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_1.txt	50	5	3	Optimal	29.40057110786438	A	102.0	315.0	417.0	63.0	102.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_2.txt	50	5	5	Optimal	70.34091281890869	A	167.0	508.0	675.0	341.0	167.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_3.txt	50	5	10	Optimal	34.86954307556152	A	380.0	868.0	1248.0	93.0	380.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_4.txt	50	5	15	Optimal	187.93742203712463	A	529.0	1426.0	1955.0	309.0	529.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p6_5.txt	50	5	20	Optimal	433.9864819049835	A	666.0	1740.0	2406.0	374.0	666.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_1.txt	50	5	3	Optimal	23.39729380607605	A	102.0	288.0	390.0	173.0	102.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_2.txt	50	5	5	Optimal	24.217616081237793	A	158.0	491.0	649.0	38.0	158.0	0.0
MIP	../../instancesSurcharges/alpha0_2/Beasley/p7_3.txt	50	5	10	Optimal	36.35038113594055	A	392.0	948.0	1340.0	74.0	392.0	0.0
