Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p17_1.txt	100	10	3	TimeLimit	3600.0132110118866	AB	74.0	113.0	187.0	1600.0	163.0	0.12834224598930483
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p17_2.txt	100	10	5	TimeLimit	3600.0128860473633	AB	129.0	185.0	314.0	502.0	256.0	0.18471337579617833
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p17_3.txt	100	10	10	TimeLimit	3600.0760741233826	AB	292.0	425.0	717.0	379.0	612.0	0.14644351464435146
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p17_4.txt	100	10	15	TimeLimit	3600.1035990715027	AB	648.0	979.0	1627.0	15.0	988.0	0.3927473878303626
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p17_5.txt	100	10	20	TimeLimit	3600.112718820572	AB	573.0	819.0	1392.0	520.0	1129.0	0.18893678160919541
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p18_1.txt	100	10	3	TimeLimit	3600.0385739803314	AB	78.0	98.0	176.0	1625.0	160.0	0.09090909090909091
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p18_2.txt	100	10	5	TimeLimit	3600.012804031372	AB	134.0	196.0	330.0	934.0	285.0	0.13636363636363635
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p18_3.txt	100	10	10	TimeLimit	3600.0223269462585	AB	270.0	348.0	618.0	779.0	559.0	0.09546925566343042
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p18_4.txt	100	10	15	TimeLimit	3600.0333371162415	AB	388.0	594.0	982.0	590.0	873.0	0.1109979633401222
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p18_5.txt	100	10	20	TimeLimit	3600.465709924698	AB	602.0	791.0	1393.0	273.0	1153.0	0.1722900215362527
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p19_1.txt	100	10	3	TimeLimit	3600.0550270080566	AB	72.0	105.0	177.0	1719.0	159.0	0.1016949152542373
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p19_2.txt	100	10	5	TimeLimit	3600.013959169388	AB	128.0	174.0	302.0	624.0	262.0	0.13245033112582782
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p19_3.txt	100	10	10	TimeLimit	3600.0551450252533	AB	269.0	409.0	678.0	600.0	568.0	0.16224188790560473
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p19_4.txt	100	10	15	TimeLimit	3600.072250843048	AB	385.0	592.0	977.0	532.0	881.0	0.09825997952917093
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p19_5.txt	100	10	20	TimeLimit	6064.394127130508	AB	561.0	809.0	1370.0	374.0	1102.0	0.19562043795620437
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p1_1.txt	50	5	3	Optimal	53.24577212333679	AB	104.0	155.0	259.0	748.0	259.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p1_2.txt	50	5	5	Optimal	189.67205095291138	AB	168.0	316.0	484.0	2648.0	484.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p1_3.txt	50	5	10	Optimal	104.66437101364136	AB	422.0	616.0	1038.0	627.0	1038.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p1_4.txt	50	5	15	Optimal	567.882807970047	AB	594.0	793.0	1387.0	1109.0	1387.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p1_5.txt	50	5	20	TimeLimit	3600.0191400051117	AB	765.0	1062.0	1827.0	1513.0	1800.0	0.014778325123152709
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p20_1.txt	100	10	3	TimeLimit	3841.9101009368896	AB	73.0	116.0	189.0	192.0	146.0	0.2275132275132275
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p20_2.txt	100	10	5	TimeLimit	3600.1987919807434	AB	120.0	175.0	295.0	1037.0	254.0	0.13898305084745763
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p20_3.txt	100	10	10	TimeLimit	3600.0124921798706	AB	265.0	374.0	639.0	1028.0	546.0	0.14553990610328638
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p20_5.txt	100	10	20	TimeLimit	11426.763471841812	AB	540.0	763.0	1303.0	251.0	1108.0	0.1496546431312356
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p2_1.txt	50	5	3	Optimal	21.134793043136597	AB	98.0	162.0	260.0	590.0	260.0	0.0
MIP	../../instancesSurcharges/alpha_aleatoire/Beasley/p2_2.txt	50	5	5	Optimal	62.507336139678955	AB	180.0	279.0	459.0	687.0	459.0	0.0
