Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea20_2_1.txt	20	2	2	Optimal	0.008903980255126953	A	80.0	98.6046511627907	178.6046511627907	0.0	83.34883720930233
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea20_2_2.txt	20	2	4	Optimal	0.030536890029907227	A	98.62707979196087	101.33059852643319	199.95767831839407	0.0	119.00876214518449
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea20_4_1.txt	20	4	2	Optimal	0.010339975357055664	A	48.86046511627907	48.325581395348834	97.18604651162791	0.0	51.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea20_4_2.txt	20	4	4	Optimal	0.03237199783325195	A	85.84899494915027	122.34824414715717	208.19723909630744	0.0	86.00686386594771
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea20_6_1.txt	20	6	2	Optimal	0.006009101867675781	A	55.0	46.684500057663506	101.68450005766351	0.0	55.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea20_6_2.txt	20	6	4	Optimal	0.027521133422851562	A	100.06666666666666	118.29639589169	218.36306255835666	0.0	105.09254901960784
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea25_2_1.txt	25	2	2	Optimal	0.03573918342590332	A	35.63754340421962	44.16343173792393	79.80097514214356	0.0	56.005847163554634
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea25_2_2.txt	25	2	5	Optimal	0.05040788650512695	A	97.36020197429127	107.82386361519579	205.18406558948706	0.0	159.77953457990117
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea25_5_1.txt	25	5	2	Optimal	0.02446293830871582	A	43.0	44.0	87.0	0.0	43.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea25_5_2.txt	25	5	5	Optimal	0.06740403175354004	A	98.20775731806162	123.71507731108304	221.92283462914466	0.0	128.936465360981
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea25_8_1.txt	25	8	2	Optimal	0.02936100959777832	A	52.0	44.55559577303269	96.55559577303269	0.0	52.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea25_8_2.txt	25	8	5	Optimal	0.05528402328491211	A	187.0	185.095979417408	372.095979417408	0.0	187.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea30_10_1.txt	30	10	3	Optimal	0.02202606201171875	A	65.59338207298859	133.5	199.0933820729886	0.0	66.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea30_10_2.txt	30	10	6	Optimal	0.06017017364501953	A	139.0	313.56	452.56	0.0	139.0
LP	../../instancesSurcharges/alpha0_1/Aleatoire/alea30_3_1.txt	30	3	3	Optimal	0.06601214408874512	A	48.63910097241991	67.78527227788103	116.42437325030095	0.0	73.56964851930219
