LP	../../instancesSurcharges/alpha0_1/Beasley/p16_1.txt	100	10	3	Optimal	42.93748116493225	A	52.79360931361121	217.85	270.6436093136112	0.0	55.19437299179211
LP	../../instancesSurcharges/alpha0_1/Beasley/p16_2.txt	100	10	5	Optimal	34.38732099533081	A	71.79638540280838	342.26270515355066	414.059090556359	0.0	80.23061259101705
LP	../../instancesSurcharges/alpha0_1/Beasley/p16_3.txt	100	10	10	Optimal	118.41331005096436	A	177.39191228848887	554.2279632259366	731.6198755144255	0.0	203.01951891165297
LP	../../instancesSurcharges/alpha0_1/Beasley/p16_4.txt	100	10	15	Optimal	198.9680700302124	A	290.5720986015191	901.4231212166511	1191.9952198181702	0.0	301.0352805878756
LP	../../instancesSurcharges/alpha0_1/Beasley/p16_5.txt	100	10	20	Optimal	702.731773853302	A	311.2048604687915	1185.2902993545258	1496.4951598233174	0.0	393.84419267213855
LP	../../instancesSurcharges/alpha0_1/Beasley/p17_1.txt	100	10	3	Optimal	54.30787801742554	A	53.05397550089368	257.6164457293562	310.6704212302499	0.0	53.05397550089368
LP	../../instancesSurcharges/alpha0_1/Beasley/p17_2.txt	100	10	5	Optimal	40.34953498840332	A	66.54675239342602	361.33830045270116	427.88505284612717	0.0	79.60073653587095
LP	../../instancesSurcharges/alpha0_1/Beasley/p17_3.txt	100	10	10	Optimal	184.5713770389557	A	195.96044265902154	672.5580032659902	868.5184459250117	0.0	208.77083849999642
LP	../../instancesSurcharges/alpha0_1/Beasley/p17_4.txt	100	10	15	Optimal	325.74361515045166	A	326.5300052950846	1273.0266226956276	1599.556627990712	0.0	342.55736909234344
LP	../../instancesSurcharges/alpha0_1/Beasley/p17_5.txt	100	10	20	Optimal	249.53237795829773	A	349.05042846233874	1253.2789116163742	1602.329340078713	0.0	383.96637065062276
LP	../../instancesSurcharges/alpha0_1/Beasley/p18_1.txt	100	10	3	Optimal	95.7428069114685	A	53.94673034094086	299.0	352.94673034094086	0.0	55.5493313772547
LP	../../instancesSurcharges/alpha0_1/Beasley/p18_2.txt	100	10	5	Optimal	76.02468395233154	A	79.86236525411573	316.13888076356005	396.0012460176758	0.0	89.46358938839528
LP	../../instancesSurcharges/alpha0_1/Beasley/p18_3.txt	100	10	10	Optimal	131.73346400260925	A	152.25042568434813	557.2253137360958	709.4757394204439	0.0	184.84502909843434
LP	../../instancesSurcharges/alpha0_1/Beasley/p18_4.txt	100	10	15	Optimal	199.56252598762512	A	269.6615419079501	1072.5488378067075	1342.2103797146576	0.0	293.897175289253
LP	../../instancesSurcharges/alpha0_1/Beasley/p18_5.txt	100	10	20	Optimal	387.8547351360321	A	330.3725571709226	1339.0782448469001	1669.4508020178228	0.0	372.823987542253
LP	../../instancesSurcharges/alpha0_1/Beasley/p19_1.txt	100	10	3	Optimal	24.57903790473938	A	56.722131759117595	209.0436381517755	265.7657699108931	0.0	58.83330282205003
LP	../../instancesSurcharges/alpha0_1/Beasley/p19_2.txt	100	10	5	Optimal	33.276419162750244	A	79.40675652487627	300.49926328648445	379.9060198113607	0.0	89.27285104919272
LP	../../instancesSurcharges/alpha0_1/Beasley/p19_3.txt	100	10	10	Optimal	60.217385053634644	A	155.93084214756968	512.1893509297122	668.1201930772819	0.0	186.3813151106989
LP	../../instancesSurcharges/alpha0_1/Beasley/p19_4.txt	100	10	15	Optimal	154.68420505523682	A	259.3680547973942	912.930330059264	1172.2983848566582	0.0	303.5156994126399
LP	../../instancesSurcharges/alpha0_1/Beasley/p19_5.txt	100	10	20	Optimal	293.56777691841125	A	301.46366483440494	1035.7655303448919	1337.2291951792968	0.0	377.3707535865566
LP	../../instancesSurcharges/alpha0_1/Beasley/p1_1.txt	50	5	3	Optimal	1.6184608936309814	A	53.273905904156905	171.9742339825123	225.2481398866692	0.0	62.681014912967484
LP	../../instancesSurcharges/alpha0_1/Beasley/p1_2.txt	50	5	5	Optimal	2.376981019973755	A	110.43382905086338	260.0774830134237	370.5113120642871	0.0	113.80512220916103
LP	../../instancesSurcharges/alpha0_1/Beasley/p1_3.txt	50	5	10	Optimal	5.805531024932861	A	193.59657352923756	406.5741573991817	600.1707309284193	0.0	295.5456554745331
LP	../../instancesSurcharges/alpha0_1/Beasley/p1_4.txt	50	5	15	Optimal	17.13064193725586	A	312.21705222859373	801.3103618299958	1113.5274140585896	0.0	366.3907986843601
LP	../../instancesSurcharges/alpha0_1/Beasley/p1_5.txt	50	5	20	Optimal	39.8141770362854	A	350.73923700080275	783.1355249293402	1133.874761930143	0.0	489.82972692438784
LP	../../instancesSurcharges/alpha0_1/Beasley/p20_1.txt	100	10	3	Optimal	32.63794183731079	A	51.22509838888088	272.0	323.2250983888809	0.0	51.22509838888088
LP	../../instancesSurcharges/alpha0_1/Beasley/p20_2.txt	100	10	5	Optimal	44.90079689025879	A	75.18927911710472	340.82454749660144	416.01382661370616	0.0	76.2023775583533
LP	../../instancesSurcharges/alpha0_1/Beasley/p20_3.txt	100	10	10	Optimal	94.42923188209534	A	154.64551572357658	706.4546817630044	861.100197486581	0.0	171.07380402753242
LP	../../instancesSurcharges/alpha0_1/Beasley/p20_4.txt	100	10	15	Optimal	177.5322949886322	A	269.72139543195425	990.8390411198742	1260.5604365518284	0.0	282.5997936929648
LP	../../instancesSurcharges/alpha0_1/Beasley/p20_5.txt	100	10	20	Optimal	288.04944586753845	A	328.06696614688565	1081.5859838129263	1409.6529499598118	0.0	374.9559555109436
LP	../../instancesSurcharges/alpha0_1/Beasley/p2_1.txt	50	5	3	Optimal	0.7109940052032471	A	60.62626786846754	212.19193753963637	272.8182054081039	0.0	65.4293775303665
LP	../../instancesSurcharges/alpha0_1/Beasley/p2_2.txt	50	5	5	Optimal	3.2414941787719727	A	103.37878392878292	242.60335466547696	345.9821385942599	0.0	114.27489992936921
LP	../../instancesSurcharges/alpha0_1/Beasley/p2_3.txt	50	5	10	Optimal	3.6458399295806885	A	293.7936917240012	538.5870147148643	832.3807064388654	0.0	313.53480028212005
LP	../../instancesSurcharges/alpha0_1/Beasley/p2_4.txt	50	5	15	Optimal	17.763323068618774	A	367.8949649190998	764.175529699799	1132.0704946188987	0.0	425.3352769620935
LP	../../instancesSurcharges/alpha0_1/Beasley/p2_5.txt	50	5	20	Optimal	26.808418035507202	A	373.65227784328994	757.5338486046135	1131.1861264479035	0.0	508.4202831247849
LP	../../instancesSurcharges/alpha0_1/Beasley/p3_1.txt	50	5	3	Optimal	5.225443124771118	A	81.78033219666347	228.12808779598726	309.9084199926507	0.0	82.06150698493423
LP	../../instancesSurcharges/alpha0_1/Beasley/p3_2.txt	50	5	5	Optimal	2.9792540073394775	A	108.70515556142381	287.36808904791405	396.07324460933785	0.0	117.71442584835967
LP	../../instancesSurcharges/alpha0_1/Beasley/p3_3.txt	50	5	10	Optimal	9.444377183914185	A	343.8803702576759	714.693554945537	1058.5739252032129	0.0	355.09596161069743
LP	../../instancesSurcharges/alpha0_1/Beasley/p3_4.txt	50	5	15	Optimal	9.40000319480896	A	347.61424342762814	1082.147213808622	1429.76145723625	0.0	381.79529333167477
LP	../../instancesSurcharges/alpha0_1/Beasley/p3_5.txt	50	5	20	Optimal	40.23830604553223	A	359.5016744252651	736.7660411051404	1096.2677155304054	0.0	517.7236592797234
LP	../../instancesSurcharges/alpha0_1/Beasley/p4_1.txt	50	5	3	Optimal	2.1285200119018555	A	84.35709606379324	185.83278781781826	270.1898838816115	0.0	85.60131417244276
LP	../../instancesSurcharges/alpha0_1/Beasley/p4_2.txt	50	5	5	Optimal	1.5957679748535156	A	114.37515548855755	270.8915089084797	385.26666439703723	0.0	115.81028402452525
LP	../../instancesSurcharges/alpha0_1/Beasley/p4_3.txt	50	5	10	Optimal	17.24088406562805	A	281.17078694887783	416.97638222564433	698.1471691745221	0.0	339.15201772325867
LP	../../instancesSurcharges/alpha0_1/Beasley/p4_4.txt	50	5	15	Optimal	17.373645782470703	A	347.77256683364345	762.0489103833415	1109.821477216985	0.0	378.1803876319604
LP	../../instancesSurcharges/alpha0_1/Beasley/p4_5.txt	50	5	20	Optimal	24.44579291343689	A	469.87390202952656	958.0081870893416	1427.8820891188682	0.0	577.8630486941948
LP	../../instancesSurcharges/alpha0_1/Beasley/p5_1.txt	50	5	3	Optimal	2.2693979740142822	A	61.943878875795775	152.5074549379667	214.4513338137625	0.0	61.943878875795775
LP	../../instancesSurcharges/alpha0_1/Beasley/p5_2.txt	50	5	5	Optimal	3.2562761306762695	A	108.40105166638494	269.1948202341685	377.59587190055345	0.0	121.11946557496398
LP	../../instancesSurcharges/alpha0_1/Beasley/p5_3.txt	50	5	10	Optimal	3.5292179584503174	A	232.36239106521452	515.7662993549341	748.1286904201486	0.0	289.6507236425924
LP	../../instancesSurcharges/alpha0_1/Beasley/p5_4.txt	50	5	15	Optimal	24.740909099578857	A	330.87500669720737	818.2370540901503	1149.1120607873577	0.0	369.83778186654087
LP	../../instancesSurcharges/alpha0_1/Beasley/p5_5.txt	50	5	20	Optimal	25.807565927505493	A	331.7906322128573	945.385096183334	1277.1757283961913	0.0	480.4003057486247
LP	../../instancesSurcharges/alpha0_1/Beasley/p6_1.txt	50	5	3	Optimal	5.487581014633179	A	81.11872809742036	180.99837879566624	262.1171068930866	0.0	90.3160038169685
LP	../../instancesSurcharges/alpha0_1/Beasley/p6_2.txt	50	5	5	Optimal	2.9537100791931152	A	117.96355228659601	292.1738565749397	410.13740886153573	0.0	124.16012773688297
LP	../../instancesSurcharges/alpha0_1/Beasley/p6_3.txt	50	5	10	Optimal	7.56998610496521	A	284.887438636705	589.5613915951946	874.4488302318996	0.0	332.8420322401702
LP	../../instancesSurcharges/alpha0_1/Beasley/p6_4.txt	50	5	15	Optimal	20.638301849365234	A	274.72929892948383	555.0387246216991	829.768023551183	0.0	391.8938093440874
LP	../../instancesSurcharges/alpha0_1/Beasley/p6_5.txt	50	5	20	Optimal	34.521515130996704	A	405.00613026022006	821.6486669707349	1226.654797230955	0.0	497.4594875924625
LP	../../instancesSurcharges/alpha0_1/Beasley/p7_1.txt	50	5	3	Optimal	3.7875008583068848	A	49.49966983623972	131.84772681712957	181.3473966533693	0.0	65.61097555588097
LP	../../instancesSurcharges/alpha0_1/Beasley/p7_2.txt	50	5	5	Optimal	1.5186049938201904	A	122.67917682476886	303.64966181751106	426.32883864227995	0.0	123.72850536003591
LP	../../instancesSurcharges/alpha0_1/Beasley/p7_3.txt	50	5	10	Optimal	6.6138410568237305	A	317.4400030814029	508.602404935558	826.042408016961	0.0	334.90523768405757
LP	../../instancesSurcharges/alpha0_1/Beasley/p7_4.txt	50	5	15	Optimal	17.188641786575317	A	432.536866365503	829.9851880555102	1262.5220544210133	0.0	451.8448091634744
LP	../../instancesSurcharges/alpha0_1/Beasley/p7_5.txt	50	5	20	Optimal	30.465326070785522	A	553.9905523774693	1048.654166519495	1602.6447188969642	0.0	627.5942175579323
LP	../../instancesSurcharges/alpha0_1/Beasley/p8_1.txt	50	5	3	Optimal	1.938438892364502	A	55.23918301732428	159.85375384979025	215.09293686711453	0.0	64.53817419508607
LP	../../instancesSurcharges/alpha0_1/Beasley/p8_2.txt	50	5	5	Optimal	3.095820903778076	A	88.03451080848457	272.3408427163366	360.3753535248212	0.0	124.9833018037304
LP	../../instancesSurcharges/alpha0_1/Beasley/p8_3.txt	50	5	10	Optimal	10.79394793510437	A	272.4660382256247	612.4014612230178	884.8674994486425	0.0	296.5280065473151
LP	../../instancesSurcharges/alpha0_1/Beasley/p8_4.txt	50	5	15	Optimal	27.54554510116577	A	351.4777967947155	748.0908523640888	1099.5686491588044	0.0	431.8610225993921
LP	../../instancesSurcharges/alpha0_1/Beasley/p8_5.txt	50	5	20	Optimal	28.307815074920654	A	416.866140446167	899.6617018358496	1316.5278422820165	0.0	547.0867388226579
LP	../../instancesSurcharges/alpha0_1/Beasley/p9_1.txt	50	5	3	Optimal	2.63149094581604	A	72.06359899482138	216.3117464684587	288.37534546328004	0.0	73.19942937085611
LP	../../instancesSurcharges/alpha0_1/Beasley/p9_2.txt	50	5	5	Optimal	3.7621121406555176	A	110.19936311105425	228.88415997111338	339.08352308216763	0.0	118.92051238546678
LP	../../instancesSurcharges/alpha0_1/Beasley/p9_3.txt	50	5	10	Optimal	8.851613998413086	A	240.6562434479191	417.8582825153455	658.5145259632645	0.0	303.81734690819127
LP	../../instancesSurcharges/alpha0_1/Beasley/p9_4.txt	50	5	15	Optimal	16.287940979003906	A	254.76773024484544	702.1506630332972	956.9183932781426	0.0	337.07616160298676
LP	../../instancesSurcharges/alpha0_1/Beasley/p9_5.txt	50	5	20	Optimal	44.21545910835266	A	393.5139813508757	826.5759019940922	1220.0898833449678	0.0	511.25377250529255
