Instances	 nnodes	 p	 strates	 faisabilite	 temps	 fctObj	 As	 Bs	 As+Bs	 noeuds	 borne	 gap
MIP	../../instancesSurcharges/alpha0_1/Beasley/p14_4.txt	100	10	15	TimeLimit	3600.0757319927216	A	388.0	1467.0	1855.0	206.0	338.0	0.12886597938144329
MIP	../../instancesSurcharges/alpha0_1/Beasley/p14_5.txt	100	10	20	TimeLimit	3600.4740359783173	A	553.0	2020.0	2573.0	36.0	482.0	0.12839059674502712
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_1.txt	100	10	3	TimeLimit	3600.0139400959015	A	69.0	322.0	391.0	2004.0	63.0	0.08695652173913043
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_2.txt	100	10	5	TimeLimit	3600.023448944092	A	120.0	504.0	624.0	1407.0	111.0	0.075
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_3.txt	100	10	10	TimeLimit	3600.0292098522186	A	243.0	1072.0	1315.0	825.0	211.0	0.13168724279835392
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_4.txt	100	10	15	TimeLimit	3600.3425121307373	A	375.0	1567.0	1942.0	272.0	331.0	0.11733333333333333
MIP	../../instancesSurcharges/alpha0_1/Beasley/p15_5.txt	100	10	20	TimeLimit	3600.199831008911	A	588.0	1988.0	2576.0	65.0	473.0	0.195578231292517
MIP	../../instancesSurcharges/alpha0_1/Beasley/p16_1.txt	100	10	3	Optimal	1083.3875451087952	A	69.0	289.0	358.0	975.0	69.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p16_2.txt	100	10	5	TimeLimit	3600.0219728946686	A	110.0	534.0	644.0	906.0	97.0	0.11818181818181818
MIP	../../instancesSurcharges/alpha0_1/Beasley/p16_3.txt	100	10	10	TimeLimit	3600.0579919815063	A	256.0	989.0	1245.0	608.0	235.0	0.08203125
MIP	../../instancesSurcharges/alpha0_1/Beasley/p16_4.txt	100	10	15	TimeLimit	3600.0346598625183	A	416.0	1472.0	1888.0	206.0	339.0	0.18509615384615385
MIP	../../instancesSurcharges/alpha0_1/Beasley/p16_5.txt	100	10	20	TimeLimit	3600.04652094841	A	551.0	1915.0	2466.0	90.0	441.0	0.1996370235934664
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_1.txt	100	10	3	Optimal	652.2920899391174	A	66.0	342.0	408.0	703.0	66.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_2.txt	100	10	5	TimeLimit	3600.0618131160736	A	116.0	580.0	696.0	1521.0	99.0	0.14655172413793102
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_3.txt	100	10	10	TimeLimit	3600.0246109962463	A	257.0	1066.0	1323.0	546.0	237.0	0.07782101167315175
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_4.txt	100	10	15	TimeLimit	3600.0464160442352	A	401.0	1562.0	1963.0	672.0	382.0	0.04738154613466334
MIP	../../instancesSurcharges/alpha0_1/Beasley/p17_5.txt	100	10	20	TimeLimit	3600.047117948532	A	519.0	2221.0	2740.0	346.0	437.0	0.1579961464354528
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_1.txt	100	10	3	Optimal	783.6623718738556	A	72.0	308.0	380.0	1006.0	72.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_2.txt	100	10	5	TimeLimit	3600.2079339027405	A	128.0	569.0	697.0	1164.0	108.0	0.15625
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_3.txt	100	10	10	TimeLimit	3600.130434989929	A	250.0	1080.0	1330.0	744.0	214.0	0.144
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_4.txt	100	10	15	TimeLimit	3600.3366889953613	A	361.0	1601.0	1962.0	665.0	333.0	0.07756232686980609
MIP	../../instancesSurcharges/alpha0_1/Beasley/p18_5.txt	100	10	20	TimeLimit	3600.048746109009	A	523.0	2267.0	2790.0	128.0	434.0	0.1701720841300191
MIP	../../instancesSurcharges/alpha0_1/Beasley/p19_1.txt	100	10	3	Optimal	202.69032406806946	A	66.0	304.0	370.0	24.0	66.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p19_2.txt	100	10	5	TimeLimit	3600.015196084976	A	114.0	526.0	640.0	1988.0	107.0	0.06140350877192982
MIP	../../instancesSurcharges/alpha0_1/Beasley/p19_3.txt	100	10	10	TimeLimit	3600.018991947174	A	258.0	953.0	1211.0	690.0	222.0	0.13953488372093023
MIP	../../instancesSurcharges/alpha0_1/Beasley/p19_4.txt	100	10	15	TimeLimit	3600.03418302536	A	376.0	1575.0	1951.0	532.0	341.0	0.09308510638297872
MIP	../../instancesSurcharges/alpha0_1/Beasley/p19_5.txt	100	10	20	TimeLimit	3600.1207931041718	A	482.0	2059.0	2541.0	302.0	434.0	0.0995850622406639
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_1.txt	50	5	3	Optimal	58.13605093955994	A	100.0	299.0	399.0	764.0	100.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_2.txt	50	5	5	Optimal	65.86055302619934	A	171.0	550.0	721.0	234.0	171.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_3.txt	50	5	10	Optimal	112.29084587097168	A	399.0	1094.0	1493.0	313.0	399.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_4.txt	50	5	15	Optimal	139.36714720726013	A	537.0	1653.0	2190.0	289.0	537.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p1_5.txt	50	5	20	Optimal	710.8779458999634	A	687.0	1758.0	2445.0	449.0	687.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p20_1.txt	100	10	3	TimeLimit	3600.0503211021423	A	74.0	342.0	416.0	415843.0	69.0	0.06756756756756757
MIP	../../instancesSurcharges/alpha0_1/Beasley/p20_2.txt	100	10	5	TimeLimit	3600.027127981186	A	105.0	576.0	681.0	1596.0	98.0	0.06666666666666667
MIP	../../instancesSurcharges/alpha0_1/Beasley/p20_3.txt	100	10	10	TimeLimit	3600.051889896393	A	237.0	1076.0	1313.0	689.0	202.0	0.14767932489451477
MIP	../../instancesSurcharges/alpha0_1/Beasley/p20_4.txt	100	10	15	TimeLimit	3600.355237007141	A	358.0	1654.0	2012.0	342.0	327.0	0.08659217877094973
MIP	../../instancesSurcharges/alpha0_1/Beasley/p20_5.txt	100	10	20	TimeLimit	6146.236350059509	A	487.0	2021.0	2508.0	273.0	422.0	0.13347022587268995
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_1.txt	50	5	3	Optimal	19.943626880645752	A	98.0	288.0	386.0	260.0	98.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_2.txt	50	5	5	Optimal	82.5591070652008	A	178.0	554.0	732.0	398.0	178.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_3.txt	50	5	10	Optimal	21.373515844345093	A	366.0	965.0	1331.0	102.0	366.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_4.txt	50	5	15	Optimal	98.42403316497803	A	538.0	1395.0	1933.0	103.0	538.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p2_5.txt	50	5	20	Optimal	397.1173028945923	A	666.0	1877.0	2543.0	357.0	666.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_1.txt	50	5	3	Optimal	17.266677141189575	A	100.0	290.0	390.0	83.0	100.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_2.txt	50	5	5	Optimal	80.39294910430908	A	178.0	489.0	667.0	554.0	178.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_3.txt	50	5	10	Optimal	213.4827389717102	A	460.0	964.0	1424.0	157.0	460.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_4.txt	50	5	15	Optimal	1883.462826013565	A	466.0	1518.0	1984.0	58.0	466.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p3_5.txt	50	5	20	Optimal	1301.5891149044037	A	713.0	1860.0	2573.0	680.0	713.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_1.txt	50	5	3	Optimal	13.535218000411987	A	101.0	309.0	410.0	70.0	101.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_2.txt	50	5	5	Optimal	28.437690019607544	A	158.0	482.0	640.0	153.0	158.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_3.txt	50	5	10	Optimal	136.67983412742615	A	473.0	1059.0	1532.0	263.0	473.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_4.txt	50	5	15	Optimal	101.7848699092865	A	525.0	1583.0	2108.0	116.0	525.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p4_5.txt	50	5	20	TimeLimit	3985.2774641513824	A	739.0	1965.0	2704.0	4468.0	734.0	0.006765899864682003
MIP	../../instancesSurcharges/alpha0_1/Beasley/p5_1.txt	50	5	3	Optimal	16.26137089729309	A	89.0	269.0	358.0	72.0	89.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p5_2.txt	50	5	5	Optimal	21.300545930862427	A	148.0	522.0	670.0	108.0	148.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p5_3.txt	50	5	10	Optimal	23.728999137878418	A	362.0	1018.0	1380.0	40.0	362.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p5_4.txt	50	5	15	Optimal	94.39509201049805	A	503.0	1608.0	2111.0	116.0	503.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p5_5.txt	50	5	20	Optimal	966.2626550197601	A	635.0	1791.0	2426.0	2999.0	635.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_1.txt	50	5	3	Optimal	14.087728023529053	A	102.0	312.0	414.0	160.0	102.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_2.txt	50	5	5	Optimal	81.81637191772461	A	167.0	468.0	635.0	406.0	167.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_3.txt	50	5	10	Optimal	34.613961935043335	A	380.0	856.0	1236.0	37.0	380.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_4.txt	50	5	15	Optimal	379.05208921432495	A	546.0	1510.0	2056.0	801.0	546.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p6_5.txt	50	5	20	Optimal	582.9871590137482	A	677.0	1928.0	2605.0	358.0	677.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p7_1.txt	50	5	3	Optimal	33.17085886001587	A	102.0	284.0	386.0	58.0	102.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p7_2.txt	50	5	5	Optimal	25.301783084869385	A	164.0	413.0	577.0	96.0	164.0	0.0
../../instancesSurcharges/alpha0_1/Beasley/p7_3.txt	A	INFEASIBLE
MIP	../../instancesSurcharges/alpha0_1/Beasley/p7_4.txt	50	5	15	Optimal	208.91509580612183	A	622.0	1211.0	1833.0	197.0	622.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p7_5.txt	50	5	20	Optimal	572.0552620887756	A	719.0	1897.0	2616.0	53.0	719.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_1.txt	50	5	3	Optimal	23.651059865951538	A	93.0	312.0	405.0	126.0	93.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_2.txt	50	5	5	Optimal	70.67880702018738	A	179.0	530.0	709.0	169.0	179.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_3.txt	50	5	10	Optimal	65.49947595596313	A	436.0	1165.0	1601.0	63.0	436.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_4.txt	50	5	15	Optimal	93.15386295318604	A	537.0	1612.0	2149.0	87.0	537.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p8_5.txt	50	5	20	Optimal	738.5903179645538	A	692.0	2046.0	2738.0	2132.0	692.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_1.txt	50	5	3	Optimal	33.11284613609314	A	90.0	324.0	414.0	84.0	90.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_2.txt	50	5	5	Optimal	34.33506894111633	A	152.0	524.0	676.0	151.0	152.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_3.txt	50	5	10	Optimal	202.45941591262817	A	429.0	945.0	1374.0	294.0	429.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_4.txt	50	5	15	Optimal	96.79841613769531	A	461.0	1616.0	2077.0	171.0	461.0	0.0
MIP	../../instancesSurcharges/alpha0_1/Beasley/p9_5.txt	50	5	20	Optimal	988.5528919696808	A	718.0	1757.0	2475.0	406.0	718.0	0.0
